OBJECTID,admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
281,Santa Catarina Mita,GT2203,Santa Catarina Mita,NA,NA,Jutiapa,GT22,Guatemala,GT,1537833600000,1549497600000,NA
282,Santa Catarina Palopó,GT0711,Santa Catarina Palopo,NA,NA,Sololá,GT07,Guatemala,GT,1537833600000,1549497600000,NA
283,Santa Catarina Pinula,GT0102,Santa Catarina Pinula,NA,NA,Guatemala,GT01,Guatemala,GT,1537833600000,1549497600000,NA
284,Santa Clara La Laguna,GT0707,Santa Clara La Laguna,NA,NA,Sololá,GT07,Guatemala,GT,1537833600000,1549497600000,NA
285,Santa Cruz Balanyá,GT0410,Santa Cruz Balanya,NA,NA,Chimaltenango,GT04,Guatemala,GT,1537833600000,1549497600000,NA
286,Santa Cruz del Quiché,GT1401,Santa Cruz del Quiche,NA,NA,Quiché,GT14,Guatemala,GT,1537833600000,1549497600000,NA
287,Santa Cruz La Laguna,GT0714,Santa Cruz La Laguna,NA,NA,Sololá,GT07,Guatemala,GT,1537833600000,1549497600000,NA
288,Santa Cruz Muluá,GT1103,Santa Cruz Mulua,NA,NA,Retalhuleu,GT11,Guatemala,GT,1537833600000,1549497600000,NA
289,Santa Cruz Naranjo,GT0612,Santa Cruz Naranjo,NA,NA,Santa Rosa,GT06,Guatemala,GT,1537833600000,1549497600000,NA
290,Santa Cruz Verapaz,GT1602,Santa Cruz Verapaz,NA,NA,Alta Verapaz,GT16,Guatemala,GT,1537833600000,1549497600000,NA
291,Santa Eulalia,GT1317,Santa Eulalia,NA,NA,Huehuetenango,GT13,Guatemala,GT,1537833600000,1549497600000,NA
292,Santa Lucía Cotzumalguapa,GT0502,Santa Lucia Cotzumalguapa,NA,NA,Escuintla,GT05,Guatemala,GT,1537833600000,1549497600000,NA
293,Santa Lucía La Reforma,GT0807,Santa Lucia La Reforma,NA,NA,Totonicapán,GT08,Guatemala,GT,1537833600000,1549497600000,NA
294,Santa Lucía Milpas Altas,GT0309,Santa Lucia Milpas Altas,NA,NA,Sacatepéquez,GT03,Guatemala,GT,1537833600000,1549497600000,NA
295,Santa Lucía Utatlán,GT0704,Santa Lucia Utatlan,NA,NA,Sololá,GT07,Guatemala,GT,1537833600000,1549497600000,NA
296,Santa María Chiquimula,GT0806,Santa Maria Chiquimula,NA,NA,Totonicapán,GT08,Guatemala,GT,1537833600000,1549497600000,NA
297,Santa María de Jesús,GT0311,Santa Maria de Jesus,NA,NA,Sacatepéquez,GT03,Guatemala,GT,1537833600000,1549497600000,NA
298,Santa María Ixhuatán,GT0610,Santa Maria Ixhuatan,NA,NA,Santa Rosa,GT06,Guatemala,GT,1537833600000,1549497600000,NA
299,Santa María Visitación,GT0703,Santa Maria Visitacion,NA,NA,Sololá,GT07,Guatemala,GT,1537833600000,1549497600000,NA
300,Santa Rosa de Lima,GT0603,Santa Rosa de Lima,NA,NA,Santa Rosa,GT06,Guatemala,GT,1537833600000,1549497600000,NA
301,Santiago Atitlán,GT0719,Santiago Atitlan,NA,NA,Sololá,GT07,Guatemala,GT,1537833600000,1549497600000,NA
302,Santiago Chimaltenango,GT1330,Santiago Chimaltenango,NA,NA,Huehuetenango,GT13,Guatemala,GT,1537833600000,1549497600000,NA
