OBJECTID,admin2Name_en,admin2Name_ar,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin2AltName1_ar,admin2AltName2_ar,admin1Name_en,admin1Name_ar,admin1Pcode,admin0Name_en,admin0Name_ar,admin0Pcode,date,validOn,validTo
785,Ras El Ain Amirouche,NA,DZ026036,NA,NA,NA,NA,NA,Mascara,معسكر,DZ026,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
786,Sedjerara,NA,DZ026037,NA,NA,NA,NA,NA,Mascara,معسكر,DZ026,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
787,Sehailia,NA,DZ026038,NA,NA,NA,NA,NA,Mascara,معسكر,DZ026,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
788,Sidi Abdeldjabar,NA,DZ026039,NA,NA,NA,NA,NA,Mascara,معسكر,DZ026,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
789,Sidi Abdelmoumene,NA,DZ026040,NA,NA,NA,NA,NA,Mascara,معسكر,DZ026,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
790,Sidi Boussaid,NA,DZ026041,NA,NA,NA,NA,NA,Mascara,معسكر,DZ026,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
791,Sidi Kada,NA,DZ026042,NA,NA,NA,NA,NA,Mascara,معسكر,DZ026,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
792,Sig,NA,DZ026043,NA,NA,NA,NA,NA,Mascara,معسكر,DZ026,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
793,Tighennif,NA,DZ026044,NA,NA,NA,NA,NA,Mascara,معسكر,DZ026,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
794,Tizi,NA,DZ026045,NA,NA,NA,NA,NA,Mascara,معسكر,DZ026,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
795,Zahana,NA,DZ026046,NA,NA,NA,NA,NA,Mascara,معسكر,DZ026,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
796,Zelmata,NA,DZ026047,NA,NA,NA,NA,NA,Mascara,معسكر,DZ026,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
797,Ain Boucif,NA,DZ027001,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
798,Ain Ouksir,NA,DZ027002,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
799,Aissaouia,NA,DZ027003,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
800,Aziz,NA,DZ027004,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
801,Baata,NA,DZ027005,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
802,Ben Chicao,NA,DZ027006,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
803,Beni Slimane,NA,DZ027007,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
804,Berrouaghia,NA,DZ027008,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
805,Bir Ben Abed,NA,DZ027009,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
806,Boghar,NA,DZ027010,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
807,Bouaiche,NA,DZ027011,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
808,Bouaichoune,NA,DZ027012,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
809,Bouchrahil,NA,DZ027013,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
810,Boughzoul,NA,DZ027014,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
811,Bouskene,NA,DZ027015,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
812,Chahbounia,NA,DZ027016,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
813,Chellalat El Adhaoura,NA,DZ027017,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
814,Cheniguel,NA,DZ027018,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
815,Derrag,NA,DZ027019,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
816,Deux Bassins,NA,DZ027020,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
817,Djouab,NA,DZ027021,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
818,Draa Essmar,NA,DZ027022,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
819,El Aouinet,NA,DZ027023,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
820,El Azizia,NA,DZ027024,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
821,El Guelbelkebir,NA,DZ027025,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
822,El Hamdania,NA,DZ027026,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
823,El Omaria,NA,DZ027027,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
824,Hannacha,NA,DZ027028,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
825,Kef Lakhdar,NA,DZ027029,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
826,Khams Djouamaa,NA,DZ027030,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
827,Ksar El Boukhari,NA,DZ027031,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
828,M'Fatha,NA,DZ027035,MFatha,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
829,Maghraoua,NA,DZ027032,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
830,Medea,NA,DZ027033,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
831,Mezrenna,NA,DZ027034,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
832,Mihoub,NA,DZ027036,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
833,Moudjebeur,NA,DZ027037,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
834,Ouamri,NA,DZ027038,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
835,Oued Harbil,NA,DZ027039,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
836,Ouled Antar,NA,DZ027040,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
837,Ouled Bouachra,NA,DZ027041,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
838,Ouled Brahim,NA,DZ027042,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
839,Ouled Deide,NA,DZ027043,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
840,Ouled Hellal,NA,DZ027044,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
841,Ouled Maaref,NA,DZ027045,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
842,Oum El Djalil,NA,DZ027046,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
843,Ouzera,NA,DZ027047,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
844,Rebaia,NA,DZ027048,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
845,Saneg,NA,DZ027049,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
846,Sedraia,NA,DZ027050,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
847,Seghouane,NA,DZ027051,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
848,Si Mahdjoub,NA,DZ027052,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
849,Sidi Damed,NA,DZ027053,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
850,Sidi Errabia,NA,DZ027054,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
851,Sidi Naamane,NA,DZ027055,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
852,Sidi Zahar,NA,DZ027056,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
853,Sidi Ziane,NA,DZ027057,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
854,Souagui,NA,DZ027058,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
855,Tablat,NA,DZ027059,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
856,Tafraout,NA,DZ027060,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
857,Tamesguida,NA,DZ027061,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
858,Tizi Mahdi,NA,DZ027062,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
859,Tlatet Ed Douair,NA,DZ027063,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
860,Zoubiria,NA,DZ027064,NA,NA,NA,NA,NA,Medea,المدية,DZ027,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
861,Ahmed Rachdi,NA,DZ028001,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
862,Ain Beida Harriche,NA,DZ028002,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
863,Ain Mellouk,NA,DZ028003,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
864,Ain Tine,NA,DZ028004,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
865,Amira Arres,NA,DZ028005,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
866,Benyahia Abderrahmane,NA,DZ028006,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
867,Bouhatem,NA,DZ028007,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
868,Chelghoum Laid,NA,DZ028008,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
869,Cheraga,NA,DZ028009,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
870,Derradji Bousselah,NA,DZ028010,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
871,El Ayadi Barbes,NA,DZ028011,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
872,El M'Chira,NA,DZ028012,El MChira,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
873,Ferdjioua,NA,DZ028013,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
874,Grarem Gouga,NA,DZ028014,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
875,Hamala,NA,DZ028015,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
876,Mila,NA,DZ028016,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
877,Minar Zarza,NA,DZ028017,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
878,Oued Athmania,NA,DZ028018,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
879,Oued Endja,NA,DZ028019,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
880,Oued Seguen,NA,DZ028020,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
881,Ouled Khellouf,NA,DZ028021,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
882,Rouached,NA,DZ028022,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
883,Sidi Khelifa,NA,DZ028023,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
884,Sidi Merouane,NA,DZ028024,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
885,Tadjenanet,NA,DZ028025,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
886,Tassadane Haddada,NA,DZ028026,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
887,Tassala Lemtai,NA,DZ028027,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
888,Telaghma,NA,DZ028028,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
889,Terrai Bainem,NA,DZ028029,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
890,Tiberguent,NA,DZ028030,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
891,Yahia Beni Guecha,NA,DZ028031,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
892,Zeghaia,NA,DZ028032,NA,NA,NA,NA,NA,Mila,ميلة,DZ028,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
893,Abdelmalek Ramdane,NA,DZ029001,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
894,Achaacha,NA,DZ029002,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
895,Ain Boudinar,NA,DZ029003,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
896,Ain Nouissi,NA,DZ029004,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
897,Ain Sidi Cherif,NA,DZ029005,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
898,Ain Tedles,NA,DZ029006,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
899,Bouguirat,NA,DZ029007,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
900,El Hessiane,NA,DZ029008,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
901,Fornaka,NA,DZ029009,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
902,Hadjadj,NA,DZ029010,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
903,Hassi Maameche,NA,DZ029011,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
904,Khadra,NA,DZ029012,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
905,Kheir Eddine,NA,DZ029013,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
906,Mansourah,NA,DZ029014,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
907,Mesra,NA,DZ029015,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
908,Mezaghrane,NA,DZ029016,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
909,Mostaganem,NA,DZ029017,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
910,Nekmaria,NA,DZ029018,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
911,Oued El Kheir,NA,DZ029019,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
912,Ouled Boughalem,NA,DZ029020,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
913,Ouled Maalah,NA,DZ029021,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
914,Safsaf,NA,DZ029022,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
915,Sayada,NA,DZ029023,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
916,Sidi Ali,NA,DZ029024,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
917,Sidi Belattar,NA,DZ029025,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
918,Sidi Lakhdar,NA,DZ029026,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
919,Sirat,NA,DZ029027,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
920,Souaflia,NA,DZ029028,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
921,Sour,NA,DZ029029,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
922,Stidia,NA,DZ029030,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
923,Tazgait,NA,DZ029031,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
924,Touahria,NA,DZ029032,NA,NA,NA,NA,NA,Mostaganem,مستغانم,DZ029,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
925,Ain El Hadjel,NA,DZ030001,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
926,Ain El Melh,NA,DZ030002,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
927,Ain Errich,NA,DZ030003,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
928,Ain Fares,NA,DZ030004,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
929,Ain Khadra,NA,DZ030005,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
930,Belaiba,NA,DZ030006,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
931,Ben Srour,NA,DZ030007,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
932,Beni Ilmene,NA,DZ030008,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
933,Benzouh,NA,DZ030009,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
934,Berhoum,NA,DZ030010,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
935,Bir Fodda,NA,DZ030011,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
936,Bousaada,NA,DZ030012,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
937,Bouti Sayeh,NA,DZ030013,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
938,Chellal,NA,DZ030014,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
939,Dehahna,NA,DZ030015,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
940,Djebel Messaad,NA,DZ030016,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
941,El Hamel,NA,DZ030017,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
942,El Houamed,NA,DZ030018,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
943,Hammam Dhalaa,NA,DZ030019,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
944,Khettouti Sed El Djir,NA,DZ030020,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
945,Khoubana,NA,DZ030021,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
946,M'Cif,NA,DZ030025,MCif,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
947,M'Sila,NA,DZ030029,MSila,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
948,M'Tarfa,NA,DZ030030,MTarfa,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
949,Maadid,NA,DZ030022,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
950,Maarif,NA,DZ030023,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
951,Magra,NA,DZ030024,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
952,Medjedel,NA,DZ030026,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
953,Menaa,NA,DZ030027,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
954,Mohamed Boudiaf,NA,DZ030028,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
955,Ouenougha,NA,DZ030031,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
956,Ouled Addi Guebala,NA,DZ030032,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
957,Ouled Derradj,NA,DZ030033,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
958,Ouled Madhi,NA,DZ030034,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
959,Ouled Mansour,NA,DZ030035,NA,NA,NA,NA,NA,M'Sila,المسيلة,DZ030,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
