OBJECTID,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
162,Fuat,TL090303,NA,NA,NA,Iliomar,TL0903,Lautém,TL09,Timor-Leste,TL,1165708800000,1599782400000,NA
163,Fuiloro,TL090102,NA,NA,NA,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,1165708800000,1599782400000,NA
164,Funar,TL110602,NA,NA,NA,Laclubar,TL1106,Manatuto,TL11,Timor-Leste,TL,1165708800000,1599782400000,NA
165,Gildapil,TL040507,NA,NA,NA,Lolotoe,TL0405,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
166,Goulolo,TL040202,NA,NA,NA,Cailaco,TL0402,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
167,Goulolo,TL070306,NA,NA,NA,Letefoho,TL0703,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
168,Gricenfor,TL060206,NA,NA,NA,Nain Feto,TL0602,Dili,TL06,Timor-Leste,TL,1165708800000,1599782400000,NA
169,Grotu,TL100106,NA,NA,NA,Same,TL1001,Manufahi,TL10,Timor-Leste,TL,1165708800000,1599782400000,NA
170,Guda,TL040503,NA,NA,NA,Lolotoe,TL0405,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
171,Guenu Lai,TL040207,NA,NA,NA,Cailaco,TL0402,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
172,Gugleur,TL080307,NA,NA,NA,Maubara,TL0803,Liquiçá,TL08,Timor-Leste,TL,1165708800000,1599782400000,NA
173,Guiço,TL080302,Guico,NA,NA,Maubara,TL0803,Liquiçá,TL08,Timor-Leste,TL,1165708800000,1599782400000,NA
174,Guruca,TL030309,NA,NA,NA,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,1165708800000,1599782400000,NA
175,Haeconi,TL030404,NA,NA,NA,Baguia,TL0304,Baucau,TL03,Timor-Leste,TL,1165708800000,1599782400000,NA
176,Hataz,TL040404,NA,NA,NA,Atabae,TL0404,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
177,Hatolia,TL070508,NA,NA,NA,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
178,Hatugau,TL070308,NA,NA,NA,Letefoho,TL0703,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
179,Hatuquessi,TL080205,NA,NA,NA,Liquiçá,TL0802,Liquiçá,TL08,Timor-Leste,TL,1165708800000,1599782400000,NA
180,Haturalan,TL110202,NA,NA,NA,Laleia,TL1102,Manatuto,TL11,Timor-Leste,TL,1165708800000,1599782400000,NA
181,Haupu,TL070302,NA,NA,NA,Letefoho,TL0703,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
182,Hautoho,TL020307,NA,NA,NA,Remexio,TL0203,Aileu,TL02,Timor-Leste,TL,1165708800000,1599782400000,NA
183,Hera,TL060604,NA,NA,NA,Cristo Rei,TL0606,Dili,TL06,Timor-Leste,TL,1165708800000,1599782400000,NA
184,Hoholau,TL020107,NA,NA,NA,Aileu Vila,TL0201,Aileu,TL02,Timor-Leste,TL,1165708800000,1599782400000,NA
185,Hohorai,TL110304,NA,NA,NA,Laclo,TL1103,Manatuto,TL11,Timor-Leste,TL,1165708800000,1599782400000,NA
186,Holarua,TL100102,NA,NA,NA,Same,TL1001,Manufahi,TL10,Timor-Leste,TL,1165708800000,1599782400000,NA
187,Holpilat,TL050401,NA,NA,NA,Maukatar,TL0504,Covalima,TL05,Timor-Leste,TL,1165708800000,1599782400000,NA
188,Holsa,TL040105,NA,NA,NA,Maliana,TL0401,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
189,Home,TL090103,NA,NA,NA,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,1165708800000,1599782400000,NA
190,Horai-Quic,TL010307,NA,NA,NA,Maubisse,TL0103,Ainaro,TL01,Timor-Leste,TL,1165708800000,1599782400000,NA
191,Humboe,TL070206,NA,NA,NA,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
192,Ilat-Laun,TL040618,NA,NA,NA,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
193,Iliheu,TL110105,NA,NA,NA,Manatuto,TL1101,Manatuto,TL11,Timor-Leste,TL,1165708800000,1599782400000,NA
194,Ililai,TL090205,NA,NA,NA,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,1165708800000,1599782400000,NA
195,Iliomar I,TL090304,NA,NA,NA,Iliomar,TL0903,Lautém,TL09,Timor-Leste,TL,1165708800000,1599782400000,NA
196,Iliomar II,TL090305,NA,NA,NA,Iliomar,TL0903,Lautém,TL09,Timor-Leste,TL,1165708800000,1599782400000,NA
197,Irabin de Baixo,TL130101,NA,NA,NA,Uatucarbau,TL1301,Viqueque,TL13,Timor-Leste,TL,1165708800000,1599782400000,NA
198,Irabin de Cima,TL130102,NA,NA,NA,Uatucarbau,TL1301,Viqueque,TL13,Timor-Leste,TL,1165708800000,1599782400000,NA
199,Kampung Alor,TL060502,NA,NA,NA,Dom Aleixo,TL0605,Dili,TL06,Timor-Leste,TL,1165708800000,1599782400000,NA
200,Labarai,TL050505,NA,NA,NA,Suai,TL0505,Covalima,TL05,Timor-Leste,TL,1165708800000,1599782400000,NA
201,Lacawa,TL090404,NA,NA,NA,Luro,TL0904,Lautém,TL09,Timor-Leste,TL,1165708800000,1599782400000,NA
202,Laclo,TL070411,NA,NA,NA,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
203,Lactos,TL050302,NA,NA,NA,Forohem,TL0503,Covalima,TL05,Timor-Leste,TL,1165708800000,1599782400000,NA
204,Lacumesac,TL110301,NA,NA,NA,Laclo,TL1103,Manatuto,TL11,Timor-Leste,TL,1165708800000,1599782400000,NA
205,Lahae,TL020105,NA,NA,NA,Aileu Vila,TL0201,Aileu,TL02,Timor-Leste,TL,1165708800000,1599782400000,NA
206,Lahane Ocidental,TL060101,NA,NA,NA,Vera Cruz,TL0601,Dili,TL06,Timor-Leste,TL,1165708800000,1599782400000,NA
207,Lahane Oriental,TL060204,NA,NA,NA,Nain Feto,TL0602,Dili,TL06,Timor-Leste,TL,1165708800000,1599782400000,NA
208,Lahomea,TL040101,NA,NA,NA,Maliana,TL0401,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
209,Laisorolai de Baixo,TL030312,NA,NA,NA,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,1165708800000,1599782400000,NA
210,Laisorolai de Cima,TL030311,NA,NA,NA,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,1165708800000,1599782400000,NA
211,Lalawa,TL050602,NA,NA,NA,Tilomar,TL0506,Covalima,TL05,Timor-Leste,TL,1165708800000,1599782400000,NA
212,Laline,TL130501,NA,NA,NA,Lacluta,TL1305,Viqueque,TL13,Timor-Leste,TL,1165708800000,1599782400000,NA
213,Lalisuc,TL120106,NA,NA,NA,Pante Macassar,TL1201,Oecussi,TL12,Timor-Leste,TL,1165708800000,1599782400000,NA
214,Lari Sula,TL030406,NA,NA,NA,Baguia,TL0304,Baucau,TL03,Timor-Leste,TL,1165708800000,1599782400000,NA
215,Lasaun,TL070405,NA,NA,NA,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
216,Lauala,TL070208,NA,NA,NA,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
217,Lauana,TL070303,NA,NA,NA,Letefoho,TL0703,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
218,Laubono,TL070408,NA,NA,NA,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
219,Lauhata,TL080106,NA,NA,NA,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,1165708800000,1599782400000,NA
220,Lausi,TL020106,NA,NA,NA,Aileu Vila,TL0201,Aileu,TL02,Timor-Leste,TL,1165708800000,1599782400000,NA
221,Lavateri,TL030409,NA,NA,NA,Baguia,TL0304,Baucau,TL03,Timor-Leste,TL,1165708800000,1599782400000,NA
222,Leber,TL040609,NA,NA,NA,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
