OBJECTID,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
44,Area 49,MW21079,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
45,Area 5,MW21035,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
46,Area 50,MW21080,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
47,Area 51,MW21081,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
48,Area 52,MW21082,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
49,Area 53,MW21083,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
50,Area 54,MW21084,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
51,Area 55,MW21085,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
52,Area 56,MW21086,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
53,Area 57,MW21087,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
54,Area 58,MW21088,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
55,Area 6,MW21036,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
56,Area 7,MW21037,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
57,Area 8,MW21038,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
58,Area 9,MW21039,NA,NA,NA,Lilongwe City,MW210,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
59,Balaka Town,MW31220,NA,Balaka Boma,NA,Balaka,MW312,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
60,Bangwe Ward,MW31546,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
61,Blantyre Central Ward,MW31542,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
62,Blantyre East Ward,MW31543,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
63,Blantyre West Ward,MW31541,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
64,Chambo Ward,MW31441,NA,NA,NA,Zomba City,MW314,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
65,Chasefu Ward,MW10740,NA,NA,NA,Mzuzu City,MW107,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
66,Chibanja Ward,MW10735,NA,NA,NA,Mzuzu City,MW107,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
67,Chichiri Ward,MW31544,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
68,Chigumula Ward,MW31555,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
69,Chikamveka North Ward,MW31435,NA,NA,NA,Zomba City,MW314,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
70,Chikamveka Ward,MW31434,NA,NA,NA,Zomba City,MW314,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
71,Chikwawa Boma,MW31020,NA,NA,NA,Chikwawa,MW310,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
72,Chilomoni Ward,MW31540,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
73,Chiputula Ward,MW10734,NA,NA,NA,Mzuzu City,MW107,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
74,Chiradzulu Boma,MW30420,NA,NA,NA,Chiradzulu,MW304,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
75,Chirunga East Ward,MW31436,NA,Chilunga East Ward,NA,Zomba City,MW314,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
76,Chirunga Ward,MW31437,NA,NA,NA,Zomba City,MW314,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
77,Chitipa Boma,MW10120,NA,NA,NA,Chitipa,MW101,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
78,Dedza Boma,MW20820,NA,NA,NA,Dedza,MW208,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
79,Dowa Boma,MW20420,NA,NA,NA,Dowa,MW204,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
80,Jombo Ward,MW10738,NA,NA,NA,Mzuzu City,MW107,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
81,Kaning'ina Ward,MW10743,Kaningina Ward,NA,NA,Mzuzu City,MW107,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
