OBJECTID,admin4Name_en,admin4Pcode,admin4RefName,admin4AltName1_en,admin4AltName2_en,admin3Name_en,admin3Pcode,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
3984,Bancelok,ID3527070008,NA,NA,NA,Jrengik,ID3527070,Sampang,ID3527,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
3985,Bancer,ID3522020015,NA,NA,NA,Ngraho,ID3522020,Bojonegoro,ID3522,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
3986,Bancoh,ID6107130013,NA,NA,NA,Sungai Tebelian,ID6107130,Sintang,ID6107,Kalimantan Barat,ID61,Indonesia,ID,1576800000000,1585699200000,NA
3987,Bancong,ID3519110007,NA,NA,NA,Wonoasri,ID3519110,Madiun,ID3519,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
3988,Banda,ID5204141007,NA,NA,NA,Tarano,ID5204141,Sumbawa,ID5204,Nusa Tenggara Barat,ID52,Indonesia,ID,1576800000000,1585699200000,NA
3989,Banda,ID9420030003,NA,NA,NA,Waris,ID9420030,Keerom,ID9420,Papua,ID94,Indonesia,ID,1576800000000,1585699200000,NA
3990,Banda Baru,ID8103050009,NA,NA,NA,Amahai,ID8103050,Maluku Tengah,ID8103,Maluku,ID81,Indonesia,ID,1576800000000,1585699200000,NA
3991,Banda Efruan,ID8102021017,NA,NA,NA,Kei Besar Utara Timur,ID8102021,Maluku Tenggara,ID8102,Maluku,ID81,Indonesia,ID,1576800000000,1585699200000,NA
3992,Banda Eli,ID8102021005,NA,NA,NA,Kei Besar Utara Timur,ID8102021,Maluku Tenggara,ID8102,Maluku,ID81,Indonesia,ID,1576800000000,1585699200000,NA
3993,Banda Masen,ID1174030012,NA,NA,NA,Banda Sakti,ID1174030,Kota Lhokseumawe,ID1174,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
3994,Banda Raya,ID6302021008,NA,NA,NA,Pulau Laut Tanjung Selayar,ID6302021,Kota Baru,ID6302,Kalimantan Selatan,ID63,Indonesia,ID,1576800000000,1585699200000,NA
3995,Banda Safa,ID1108031014,NA,NA,NA,Kuta Cot Glie,ID1108031,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
3996,Banda Sari,ID6106032006,NA,NA,NA,Air Upas,ID6106032,Ketapang,ID6106,Kalimantan Barat,ID61,Indonesia,ID,1576800000000,1585699200000,NA
3997,Banda Soleh,ID3526150011,NA,NA,NA,Kokop,ID3526150,Bangkalan,ID3526,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
3998,Banda Suku Tiga Puluh,ID8102021018,NA,NA,NA,Kei Besar Utara Timur,ID8102021,Maluku Tenggara,ID8102,Maluku,ID81,Indonesia,ID,1576800000000,1585699200000,NA
3999,Bandaeha,ID7410040002,NA,NA,NA,Molawe,ID7410040,Konawe Utara,ID7410,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
4000,Bandaeha,ID7410052002,NA,NA,NA,Oheo,ID7410052,Konawe Utara,ID7410,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
4001,Bandan Bikis,ID6503040004,NA,NA,NA,Sesayap Hilir,ID6503040,Tana Tidung,ID6503,Kalimantan Utara,ID65,Indonesia,ID,1576800000000,1585699200000,NA
4002,Bandan Hurip,ID1803120018,NA,NA,NA,Palas,ID1803120,Lampung Selatan,ID1803,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4003,Bandang Daya,ID3526160003,NA,NA,NA,Tanjungbumi,ID3526160,Bangkalan,ID3526,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
4004,Bandang Laok,ID3526150008,NA,NA,NA,Kokop,ID3526150,Bangkalan,ID3526,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
4005,Bandar,ID1601070005,NA,NA,NA,Sosoh Buay Rayap,ID1601070,Ogan Komering Ulu,ID1601,Sumatera Selatan,ID16,Indonesia,ID,1576800000000,1585699200000,NA
4006,Bandar,ID1608041002,NA,NA,NA,Buana Pemaca,ID1608041,Ogan Komering Ulu Selatan,ID1608,Sumatera Selatan,ID16,Indonesia,ID,1576800000000,1585699200000,NA
4007,Bandar,ID1704030018,NA,NA,NA,Kaur Selatan,ID1704030,Kaur,ID1704,Bengkulu,ID17,Indonesia,ID,1576800000000,1585699200000,NA
4008,Bandar,ID3325020010,NA,NA,NA,Bandar,ID3325020,Batang,ID3325,Jawa Tengah,ID33,Indonesia,ID,1576800000000,1585699200000,NA
4009,Bandar,ID3501080003,NA,NA,NA,Bandar,ID3501080,Pacitan,ID3501,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
4010,Bandar,ID3520090004,NA,NA,NA,Sukomoro,ID3520090,Magetan,ID3520,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
4011,Bandar,ID5307010033,NA,NA,NA,Pantar,ID5307010,Alor,ID5307,Nusa Tenggara Timur,ID53,Indonesia,ID,1576800000000,1585699200000,NA
4012,Bandar Abung,ID1806061001,NA,NA,NA,Abung Surakarta,ID1806061,Lampung Utara,ID1806,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4013,Bandar Agung,ID1601091016,NA,NA,NA,Lubuk Batang,ID1601091,Ogan Komering Ulu,ID1601,Sumatera Selatan,ID16,Indonesia,ID,1576800000000,1585699200000,NA
4014,Bandar Agung,ID1604120030,NA,NA,NA,Lahat,ID1604120,Lahat,ID1604,Sumatera Selatan,ID16,Indonesia,ID,1576800000000,1585699200000,NA
4015,Bandar Agung,ID1606101020,NA,NA,NA,Lalan,ID1606101,Musi Banyuasin,ID1606,Sumatera Selatan,ID16,Indonesia,ID,1576800000000,1585699200000,NA
4016,Bandar Agung,ID1611030002,NA,NA,NA,Pendopo,ID1611030,Empat Lawang,ID1611,Sumatera Selatan,ID16,Indonesia,ID,1576800000000,1585699200000,NA
4017,Bandar Agung,ID1611040006,NA,NA,NA,Pasemah Air Keruh,ID1611040,Empat Lawang,ID1611,Sumatera Selatan,ID16,Indonesia,ID,1576800000000,1585699200000,NA
4018,Bandar Agung,ID1701062003,NA,NA,NA,Ulu Manna,ID1701062,Bengkulu Selatan,ID1701,Bengkulu,ID17,Indonesia,ID,1576800000000,1585699200000,NA
4019,Bandar Agung,ID1801056003,NA,NA,NA,Bandar Negeri Suoh,ID1801056,Lampung Barat,ID1801,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4020,Bandar Agung,ID1803121009,NA,NA,NA,Sragi,ID1803121,Lampung Selatan,ID1803,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4021,Bandar Agung,ID1804072005,NA,NA,NA,Bandar Sribawono,ID1804072,Lampung Timur,ID1804,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4022,Bandar Agung,ID1805090002,NA,NA,NA,Terusan Nunyai,ID1805090,Lampung Tengah,ID1805,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4023,Bandar Agung,ID1806071006,NA,NA,NA,Muara Sungkai,ID1806071,Lampung Utara,ID1806,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4024,Bandar Agung,ID1807010002,NA,NA,NA,Banjit,ID1807010,Way Kanan,ID1807,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4025,Bandar Agung,ID6202200009,NA,NA,NA,Parenggean,ID6202200,Kotawaringin Timur,ID6202,Kalimantan Tengah,ID62,Indonesia,ID,1576800000000,1585699200000,NA
4026,Bandar Agung Ranau,ID1608020025,NA,NA,NA,Banding Agung,ID1608020,Ogan Komering Ulu Selatan,ID1608,Sumatera Selatan,ID16,Indonesia,ID,1576800000000,1585699200000,NA
4027,Bandar Aji,ID1611051002,NA,NA,NA,Sikap Dalam,ID1611051,Empat Lawang,ID1611,Sumatera Selatan,ID16,Indonesia,ID,1576800000000,1585699200000,NA
4028,Bandar Aji Jaya,ID1808040018,NA,NA,NA,Gedung Aji,ID1808040,Tulangbawang,ID1808,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4029,Bandar Alai,ID1401030001,NA,NA,NA,Kuantan Tengah,ID1401030,Kuantan Singingi,ID1401,Riau,ID14,Indonesia,ID,1576800000000,1585699200000,NA
4030,Bandar Alam Baru,ID1608090012,NA,NA,NA,Muaradua Kisam,ID1608090,Ogan Komering Ulu Selatan,ID1608,Sumatera Selatan,ID16,Indonesia,ID,1576800000000,1585699200000,NA
4031,Bandar Alam Lama,ID1608080015,NA,NA,NA,Kisam Tinggi,ID1608080,Ogan Komering Ulu Selatan,ID1608,Sumatera Selatan,ID16,Indonesia,ID,1576800000000,1585699200000,NA
4032,Bandar Baro,ID1105161004,NA,NA,NA,Indra Makmur,ID1105161,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
4033,Bandar Baru,ID1114060029,NA,NA,NA,Bendahara,ID1114060,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
4034,Bandar Baru,ID1171030007,NA,NA,NA,Kuta Alam,ID1171030,Kota Banda Aceh,ID1171,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
4035,Bandar Baru,ID1212030001,NA,NA,NA,Sibolangit,ID1212030,Deli Serdang,ID1212,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4036,Bandar Baru,ID1216011002,NA,NA,NA,Sitellu Tali Urang Jehe,ID1216011,Pakpak Bharat,ID1216,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4037,Bandar Baru,ID1801041018,NA,NA,NA,Sukau,ID1801041,Lampung Barat,ID1801,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4038,Bandar Batauga,ID7415040020,NA,NA,NA,Batauga,ID7415040,Buton Selatan,ID7415,Sulawesi Tenggara,ID74,Indonesia,ID,1576800000000,1585699200000,NA
4039,Bandar Bayu,ID1218010004,NA,NA,NA,Kotarih,ID1218010,Serdang Bedagai,ID1218,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4040,Bandar Betsy I,ID1209181008,NA,NA,NA,Bandar Huluan,ID1209181,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4041,Bandar Betsy II,ID1209181009,NA,NA,NA,Bandar Huluan,ID1209181,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4042,Bandar Buat,ID1371020007,NA,NA,NA,Lubuk Kilangan,ID1371020,Kota Padang,ID1371,Sumatera Barat,ID13,Indonesia,ID,1576800000000,1585699200000,NA
4043,Bandar Dalam,ID1803100018,NA,NA,NA,Sidomulyo,ID1803100,Lampung Selatan,ID1803,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4044,Bandar Dalam,ID1807042004,NA,NA,NA,Negeri Agung,ID1807042,Way Kanan,ID1807,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4045,Bandar Dalam,ID1813030003,NA,NA,NA,Pulau Pisang,ID1813030,Pesisir Barat,ID1813,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4046,Bandar Dalam,ID1813110004,NA,NA,NA,Bengkunat Belimbing,ID1813110,Pesisir Barat,ID1813,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4047,Bandar Dewa,ID1812030010,NA,NA,NA,Tulang Bawang Tengah,ID1812030,Tulang Bawang Barat,ID1812,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4048,Bandar Dolok,ID1209070007,NA,NA,NA,Dolok Panribuan,ID1209070,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4049,Bandar Dolok,ID1212310001,NA,NA,NA,Pagar Merbau,ID1212310,Deli Serdang,ID1212,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4050,Bandar Durian,ID1223040007,NA,NA,NA,Aek Natas,ID1223040,Labuhan Batu Utara,ID1223,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4051,Bandar Gugung,ID1212090014,NA,NA,NA,Bangun Purba,ID1212090,Deli Serdang,ID1212,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4052,Bandar Gunung,ID1209191010,NA,NA,NA,Bandar Masilam,ID1209191,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4053,Bandar Hapinis,ID1203102002,NA,NA,NA,Muara Batang Toru,ID1203102,Tapanuli Selatan,ID1203,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4054,Bandar Huta Usang,ID1210110003,NA,NA,NA,Pegagan Hilir,ID1210110,Dairi,ID1210,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4055,Bandar Jawa,ID1209190008,NA,NA,NA,Bandar,ID1209190,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4056,Bandar Jaya,ID1117051005,NA,NA,NA,Bener Kelipah,ID1117051,Bener Meriah,ID1117,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
4057,Bandar Jaya,ID1408021010,NA,NA,NA,Siak Kecil,ID1408021,Bengkalis,ID1408,Riau,ID14,Indonesia,ID,1576800000000,1585699200000,NA
4058,Bandar Jaya,ID1506040010,NA,NA,NA,Rantau Rasau,ID1506040,Tanjung Jabung Timur,ID1506,Jambi,ID15,Indonesia,ID,1576800000000,1585699200000,NA
4059,Bandar Jaya,ID1601052001,NA,NA,NA,Lengkiti,ID1601052,Ogan Komering Ulu,ID1601,Sumatera Selatan,ID16,Indonesia,ID,1576800000000,1585699200000,NA
4060,Bandar Jaya,ID1602140017,NA,NA,NA,Air Sugihan,ID1602140,Ogan Komering Ilir,ID1602,Sumatera Selatan,ID16,Indonesia,ID,1576800000000,1585699200000,NA
4061,Bandar Jaya,ID1604120059,NA,NA,NA,Lahat,ID1604120,Lahat,ID1604,Sumatera Selatan,ID16,Indonesia,ID,1576800000000,1585699200000,NA
4062,Bandar Jaya,ID1606040023,NA,NA,NA,Sekayu,ID1606040,Musi Banyuasin,ID1606,Sumatera Selatan,ID16,Indonesia,ID,1576800000000,1585699200000,NA
4063,Bandar Jaya,ID1609020007,NA,NA,NA,Buay Pemuka Peliung,ID1609020,Ogan Komering Ulu Timur,ID1609,Sumatera Selatan,ID16,Indonesia,ID,1576800000000,1585699200000,NA
4064,Bandar Jaya,ID1706022008,NA,NA,NA,Teramang Jaya,ID1706022,Mukomuko,ID1706,Bengkulu,ID17,Indonesia,ID,1576800000000,1585699200000,NA
4065,Bandar Jaya,ID1813100007,NA,NA,NA,Bengkunat,ID1813100,Pesisir Barat,ID1813,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4066,Bandar Jaya Barat,ID1805080016,NA,NA,NA,Terbanggi Besar,ID1805080,Lampung Tengah,ID1805,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4067,Bandar Jaya Timur,ID1805080015,NA,NA,NA,Terbanggi Besar,ID1805080,Lampung Tengah,ID1805,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4068,Bandar Kagungan Raya,ID1806050019,NA,NA,NA,Abung Selatan,ID1806050,Lampung Utara,ID1806,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4069,Bandar Karya,ID6304150003,NA,NA,NA,Tabukan,ID6304150,Barito Kuala,ID6304,Kalimantan Selatan,ID63,Indonesia,ID,1576800000000,1585699200000,NA
4070,Bandar Kasih,ID1807042017,NA,NA,NA,Negeri Agung,ID1807042,Way Kanan,ID1807,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4071,Bandar Kedung Mulyo,ID3517010001,NA,NA,NA,Bandar Kedung Mulyo,ID3517010,Jombang,ID3517,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
4072,Bandar Kejadian,ID1802010013,NA,NA,NA,Wonosobo,ID1802010,Tanggamus,ID1802,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4073,Bandar Khalifah,ID1114010005,NA,NA,NA,Tamiang Hulu,ID1114010,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
4074,Bandar Khalifah,ID1114060034,NA,NA,NA,Bendahara,ID1114060,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
4075,Bandar Khalipah,ID1212260007,NA,NA,NA,Percut Sei Tuan,ID1212260,Deli Serdang,ID1212,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4076,Bandar Kidul,ID3571010005,NA,NA,NA,Mojoroto,ID3571010,Kota Kediri,ID3571,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
4077,Bandar Klippa,ID1212260006,NA,NA,NA,Percut Sei Tuan,ID1212260,Deli Serdang,ID1212,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4078,Bandar Kumbul,ID1207080002,NA,NA,NA,Bilah Barat,ID1207080,Labuhan Batu,ID1207,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4079,Bandar Kwala,ID1212090021,NA,NA,NA,Bangun Purba,ID1212090,Deli Serdang,ID1212,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4080,Bandar Kwala,ID1212190007,NA,NA,NA,Galang,ID1212190,Deli Serdang,ID1212,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4081,Bandar Labuhan,ID1212200002,NA,NA,NA,Tanjung Morawa,ID1212200,Deli Serdang,ID1212,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4082,Bandar Lama,ID1223050008,NA,NA,NA,Kualuh Selatan,ID1223050,Labuhan Batu Utara,ID1223,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4083,Bandar Lampahan,ID1117010003,NA,NA,NA,Timang Gajah,ID1117010,Bener Meriah,ID1117,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
4084,Bandar Limabung,ID1202021015,NA,NA,NA,Lingga Bayu,ID1202021,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4085,Bandar Lor,ID3571010007,NA,NA,NA,Mojoroto,ID3571010,Kota Kediri,ID3571,Jawa Timur,ID35,Indonesia,ID,1576800000000,1585699200000,NA
4086,Bandar Magodang,ID1218012009,NA,NA,NA,Bintang Bayu,ID1218012,Serdang Bedagai,ID1218,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4087,Bandar Mahligai,ID1114071010,NA,NA,NA,Sekerak,ID1114071,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
4088,Bandar Malela,ID1209162008,NA,NA,NA,Gunung Maligas,ID1209162,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4089,Bandar Manik,ID1209041005,NA,NA,NA,Pematang Sidamanik,ID1209041,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4090,Bandar Manis,ID1209180013,NA,NA,NA,Pematang Bandar,ID1209180,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4091,Bandar Maruhur,ID1209120008,NA,NA,NA,Silau Kahean,ID1209120,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4092,Bandar Masilam,ID1209191004,NA,NA,NA,Bandar Masilam,ID1209191,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4093,Bandar Masilam II,ID1209191006,NA,NA,NA,Bandar Masilam,ID1209191,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4094,Bandar Mekar,ID6203021008,NA,NA,NA,Tamban Catur,ID6203021,Kapuas,ID6203,Kalimantan Tengah,ID62,Indonesia,ID,1576800000000,1585699200000,NA
4095,Bandar Meriah,ID1211050020,NA,NA,NA,Munte,ID1211050,Karo,ID1211,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4096,Bandar Meriah,ID1212090015,NA,NA,NA,Bangun Purba,ID1212090,Deli Serdang,ID1212,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4097,Bandar Nagori,ID1209120007,NA,NA,NA,Silau Kahean,ID1209120,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4098,Bandar Nauli,ID1220070080,NA,NA,NA,Dolok,ID1220070,Padang Lawas Utara,ID1220,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4099,Bandar Negeri,ID1218012014,NA,NA,NA,Bintang Bayu,ID1218012,Serdang Bedagai,ID1218,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4100,Bandar Negeri,ID1804070007,NA,NA,NA,Labuhan Maringgai,ID1804070,Lampung Timur,ID1804,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4101,Bandar Padang,ID1402020037,NA,NA,NA,Seberida,ID1402020,Indragiri Hulu,ID1402,Riau,ID14,Indonesia,ID,1576800000000,1585699200000,NA
4102,Bandar Panjang,ID1202040012,NA,NA,NA,Muara Sipongi,ID1202040,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4103,Bandar Panjang Tuo,ID1202040018,NA,NA,NA,Muara Sipongi,ID1202040,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4104,Bandar Pasir Mandoge,ID1208010003,NA,NA,NA,Bandar Pasir Mandoge,ID1208010,Asahan,ID1208,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4105,Bandar Pedada,ID1405032007,NA,NA,NA,Sabak Auh,ID1405032,Siak,ID1405,Riau,ID14,Indonesia,ID,1576800000000,1585699200000,NA
4106,Bandar Pinang Kebun,ID1218012017,NA,NA,NA,Bintang Bayu,ID1218012,Serdang Bedagai,ID1218,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4107,Bandar Pinang Rambe,ID1218012018,NA,NA,NA,Bintang Bayu,ID1218012,Serdang Bedagai,ID1218,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4108,Bandar Pugung,ID1813010012,NA,NA,NA,Lemong,ID1813010,Pesisir Barat,ID1813,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4109,Bandar Pulau Pekan,ID1208020013,NA,NA,NA,Bandar Pulau,ID1208020,Asahan,ID1208,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4110,Bandar Pulo,ID1209190007,NA,NA,NA,Bandar,ID1209190,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4111,Bandar Purba,ID1211010008,NA,NA,NA,Mardingding,ID1211010,Karo,ID1211,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4112,Bandar Putih,ID1806042004,NA,NA,NA,Kotabumi Selatan,ID1806042,Lampung Utara,ID1806,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4113,Bandar Putih Tua,ID1805014004,NA,NA,NA,Anak Ratu Aji,ID1805014,Lampung Tengah,ID1805,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4114,Bandar Rahmad,ID1219020033,NA,NA,NA,Tanjung Tiram,ID1219020,Batu Bara,ID1219,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4115,Bandar Rakyat,ID1209190006,NA,NA,NA,Bandar,ID1209190,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4116,Bandar Ratu,ID1706040034,NA,NA,NA,Kota Mukomuko,ID1706040,Mukomuko,ID1706,Bengkulu,ID17,Indonesia,ID,1576800000000,1585699200000,NA
4117,Bandar Raya,ID1471011005,NA,NA,NA,Payung Sekaki,ID1471011,Kota Pekanbaru,ID1471,Riau,ID14,Indonesia,ID,1576800000000,1585699200000,NA
4118,Bandar Raya,ID6203021001,NA,NA,NA,Tamban Catur,ID6203021,Kapuas,ID6203,Kalimantan Tengah,ID62,Indonesia,ID,1576800000000,1585699200000,NA
4119,Bandar Rejo,ID1209191009,NA,NA,NA,Bandar Masilam,ID1209191,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4120,Bandar Sakti,ID1274021004,NA,NA,NA,Bajenis,ID1274021,Kota Tebing Tinggi,ID1274,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4121,Bandar Sakti,ID1805090003,NA,NA,NA,Terusan Nunyai,ID1805090,Lampung Tengah,ID1805,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4122,Bandar Sakti,ID1806061008,NA,NA,NA,Abung Surakarta,ID1806061,Lampung Utara,ID1806,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4123,Bandar Sari,ID1807041004,NA,NA,NA,Way Tuba,ID1807041,Way Kanan,ID1807,Lampung,ID18,Indonesia,ID,1576800000000,1585699200000,NA
4124,Bandar Saribu,ID1209011009,NA,NA,NA,Pematang Silimahuta,ID1209011,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4125,Bandar Sauhur,ID1209020018,NA,NA,NA,Purba,ID1209020,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4126,Bandar Selamat,ID1209150003,NA,NA,NA,Dolok Batu Nanggar,ID1209150,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4127,Bandar Selamat,ID1223030008,NA,NA,NA,Aek Kuo,ID1223030,Labuhan Batu Utara,ID1223,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4128,Bandar Selamat,ID1275170005,NA,NA,NA,Medan Tembung,ID1275170,Kota Medan,ID1275,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4129,Bandar Senembah,ID1276050001,NA,NA,NA,Binjai Barat,ID1276050,Kota Binjai,ID1276,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4130,Bandar Setia,ID1114010007,NA,NA,NA,Tamiang Hulu,ID1114010,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,1576800000000,1585699200000,NA
4131,Bandar Setia,ID1212260011,NA,NA,NA,Percut Sei Tuan,ID1212260,Deli Serdang,ID1212,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4132,Bandar Siantar,ID1209161010,NA,NA,NA,Gunung Malela,ID1209161,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4133,Bandar Silou,ID1209191003,NA,NA,NA,Bandar Masilam,ID1209191,Simalungun,ID1209,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4134,Bandar Sono,ID1219021011,NA,NA,NA,Nibung Hangus,ID1219021,Batu Bara,ID1219,Sumatera Utara,ID12,Indonesia,ID,1576800000000,1585699200000,NA
4135,Bandar Sri Gemilang,ID1403120011,NA,NA,NA,Kateman,ID1403120,Indragiri Hilir,ID1403,Riau,ID14,Indonesia,ID,1576800000000,1585699200000,NA
