OBJECTID,admin3Name_es,admin3Pcode,admin3RefName,admin3AltName1_es,admin3AltName2_es,admin2Name_es,admin2Pcode,admin1Name_es,admin1Pcode,admin0Name_en,admin0Name_es,admin0Pcode,date,validOn,validTo
364,Huachi Grande,EC180155,NA,NA,NA,Ambato,EC1801,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
365,Huambi,EC140652,NA,NA,NA,Sucua,EC1406,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
366,Huamboya,EC140750,NA,NA,NA,Huamboya,EC1407,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
367,Huaquillas,EC070750,NA,NA,NA,Huaquillas,EC0707,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
368,Huasaga (Cab en Wampuik),EC140951,NA,NA,NA,Taisha,EC1409,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
369,Huertas,EC071355,NA,NA,NA,Zaruma,EC0713,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
370,Huigra,EC060254,NA,NA,NA,Alausi,EC0602,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
371,Ilapo,EC060752,NA,NA,NA,Guano,EC0607,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
372,Imantag,EC100353,NA,NA,NA,Cotacachi,EC1003,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
373,Imbana (La Victoria de Imbana),EC190153,NA,NA,NA,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
374,Imbaya (San Luis de Cobuendo),EC100251,NA,NA,NA,Antonio Ante,EC1002,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
375,Indanza,EC140351,NA,NA,NA,Limon Indanza,EC1403,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
376,Ines Arango (Cab. en Western),EC220157,NA,NA,NA,Orellana,EC2201,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
377,Ingapirca,EC030356,NA,NA,NA,Cañar,EC0303,Cañar,EC03,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
378,Isidro Ayora,EC092850,NA,NA,NA,Isidro Ayora,EC0928,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
379,Isinlivi,EC050752,NA,NA,NA,Sigchos,EC0507,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
380,Isla de Bejucal,EC120252,NA,NA,NA,Baba,EC1202,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
381,Isla Santa María (Floreana) (Cab. en Pto. Velasco Ibarra),EC200152,Isla Santa Maria (Floreana) (Cab. en Pto. Velasco Ibarra),NA,NA,San Cristobal,EC2001,Galapagos,EC20,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
382,Izamba,EC180156,NA,NA,NA,Ambato,EC1801,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
383,Jadan,EC010353,NA,NA,NA,Gualaceo,EC0103,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
384,Jama,EC132050,NA,NA,NA,Jama,EC1320,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
385,Jambeli,EC071252,NA,NA,NA,Santa Rosa,EC0712,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
386,Jambeli,EC210157,NA,NA,NA,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
387,Jaramijo,EC132150,NA,NA,NA,Jaramijo,EC1321,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
388,Javier Loyola (Chuquipata),EC030154,NA,NA,NA,Azogues,EC0301,Cañar,EC03,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
389,Jerusalen,EC030254,NA,NA,NA,Biblian,EC0302,Cañar,EC03,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
390,Jesus Maria,EC091151,NA,NA,NA,Naranjal,EC0911,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
391,Jijon y Caamaño (Cab. en Rio Blanco),EC040452,Jijon y Caamano (Cab. en Rio Blanco),NA,NA,Mira,EC0404,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
392,Jimbilla,EC110155,NA,NA,NA,Loja,EC1101,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
393,Jimbura,EC110652,NA,NA,NA,Espindola,EC1106,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
394,Jipijapa,EC130650,NA,NA,NA,Jipijapa,EC1306,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
395,Jose Luis Tamayo (Muey),EC240352,NA,NA,NA,Salinas,EC2403,Santa Elena,EC24,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
396,Joseguango Bajo,EC050154,NA,NA,NA,Latacunga,EC0501,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
397,Juan Bautista Aguirre (Los Tintos),EC090652,NA,NA,NA,Daule,EC0906,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
398,Juan Benigno Vela,EC180157,NA,NA,NA,Ambato,EC1801,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
399,Juan de Velasco (Pangor),EC060353,NA,NA,NA,Colta,EC0603,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
400,Juan Gomez Rendon (Progreso),EC090152,NA,NA,NA,Guayaquil,EC0901,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
401,Juan Montalvo (San Ignacio de Quil),EC040453,NA,NA,NA,Mira,EC0404,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
402,Julcuy,EC130653,NA,NA,NA,Jipijapa,EC1306,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
403,Julio Andrade (Orejuela),EC040153,NA,NA,NA,Tulcan,EC0401,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
404,Julio E. Moreno (Catanahuan Grande),EC020153,NA,NA,NA,Guaranda,EC0201,Bolivar,EC02,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
405,Juncal,EC030357,NA,NA,NA,Cañar,EC0303,Cañar,EC03,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
406,Junin,EC130750,NA,NA,NA,Junin,EC1307,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
407,Junquillal,EC091953,NA,NA,NA,Salitre,EC0919,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
408,La Avanzada,EC071253,NA,NA,NA,Santa Rosa,EC0712,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
409,La Belleza,EC220158,NA,NA,NA,Orellana,EC2201,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
410,La Bocana,EC071052,NA,NA,NA,Piñas,EC0710,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
411,La Bonita,EC210550,NA,NA,NA,Sucumbios,EC2105,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
412,La Candelaria,EC060955,NA,NA,NA,Penipe,EC0609,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
413,La Canela,EC190854,NA,NA,NA,Palanda,EC1908,Zamora Chinchipe,EC19,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
414,La Chonta,EC190254,NA,NA,NA,Chinchipe,EC1902,Zamora Chinchipe,EC19,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
415,La Concordia,EC080850,NA,NA,NA,La Concordia,EC0808,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
416,La Esmeralda,EC120351,NA,NA,NA,Montalvo,EC1203,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
417,La Esperanza,EC100154,NA,NA,NA,Ibarra,EC1001,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
418,La Esperanza,EC120555,NA,NA,NA,Quevedo,EC1205,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
419,La Esperanza,EC170451,NA,NA,NA,Pedro Moncayo,EC1704,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
420,La Iberia,EC070652,NA,NA,NA,El Guabo,EC0706,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
421,La Joya de los Sachas,EC220350,NA,NA,NA,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
422,La Libertad,EC071451,NA,NA,NA,Las Lajas,EC0714,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
423,La Libertad,EC240250,NA,NA,NA,La Libertad,EC2402,Santa Elena,EC24,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
424,La Libertad (Alizo),EC040352,NA,NA,NA,Espejo,EC0403,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
425,La Mana,EC050250,NA,NA,NA,La Mana,EC0502,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
426,La Merced,EC170164,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
427,La Merced de Buenos Aires,EC100652,NA,NA,NA,San Miguel de Urcuqui,EC1006,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
428,La Paz,EC040554,NA,NA,NA,Montufar,EC0405,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
429,La Paz,EC190451,NA,NA,NA,Yacuambi,EC1904,Zamora Chinchipe,EC19,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
430,La Peaña,EC070953,La Peana,NA,NA,Pasaje,EC0709,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
431,La Pila,EC130952,NA,NA,NA,Montecristi,EC1309,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
432,La Providencia,EC060753,NA,NA,NA,Guano,EC0607,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
433,La Sofia,EC210552,NA,NA,NA,Sucumbios,EC2105,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
434,La Tingue,EC111651,NA,NA,NA,Olmedo,EC1116,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
435,La Tola,EC080254,NA,NA,NA,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
436,La Troncal,EC030450,NA,NA,NA,La Troncal,EC0304,Cañar,EC03,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
437,La Union,EC011152,NA,NA,NA,Chordeleg,EC0111,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
438,La Union,EC080455,NA,NA,NA,Quininde,EC0804,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
439,La Union,EC080651,NA,NA,NA,Atacames,EC0806,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
440,La Union,EC120155,NA,NA,NA,Babahoyo,EC1201,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
441,La Union,EC130654,NA,NA,NA,Jipijapa,EC1306,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
442,La Union,EC131353,NA,NA,NA,Santa Ana,EC1313,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
443,La Victoria,EC050455,NA,NA,NA,Pujili,EC0504,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
444,La Victoria,EC071450,NA,NA,NA,Las Lajas,EC0714,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
445,La Victoria,EC110852,NA,NA,NA,Macara,EC1108,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
446,La Victoria (Ñauza),EC091952,NA,NA,NA,Salitre,EC0919,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
447,La Villegas,EC080852,NA,NA,NA,La Concordia,EC0808,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
448,Lagarto,EC080753,NA,NA,NA,Rioverde,EC0807,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
449,Lago San Pedro,EC220355,NA,NA,NA,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
450,Larama,EC110851,NA,NA,NA,Macara,EC1108,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
451,Las Golondrinas,EC900151,NA,NA,NA,Las Golondrinas,EC9001,Zona No Delimitada,EC90,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
452,Las Naves,EC020750,NA,NA,NA,Las Naves,EC0207,Bolivar,EC02,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
453,Las Nieves (Chaya),EC010453,NA,NA,NA,Nabon,EC0104,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
454,Las Pampas,EC050753,NA,NA,NA,Sigchos,EC0507,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
455,Lascano,EC131054,NA,NA,NA,Pajan,EC1310,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
456,Latacunga,EC050150,NA,NA,NA,Latacunga,EC0501,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
457,Laurel,EC090653,NA,NA,NA,Daule,EC0906,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
458,Lauro Guerrero,EC110954,NA,NA,NA,Paltas,EC1109,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
459,Lican,EC060155,NA,NA,NA,Riobamba,EC0601,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
460,Licto,EC060156,NA,NA,NA,Riobamba,EC0601,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
461,Limonal,EC090654,NA,NA,NA,Daule,EC0906,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
462,Limoncocha,EC210451,NA,NA,NA,Shushufindi,EC2104,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
463,Limones,EC111353,NA,NA,NA,Zapotillo,EC1113,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
464,Linares,EC150452,NA,NA,NA,El Chaco,EC1504,Napo,EC15,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
465,Lita,EC100155,NA,NA,NA,Ibarra,EC1001,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
466,Llacao,EC010156,NA,NA,NA,Cuenca,EC0101,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
467,Llagos,EC060554,NA,NA,NA,Chunchi,EC0605,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
468,Llano Chico,EC170165,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
469,Lligua,EC180251,NA,NA,NA,Baños de Agua Santa,EC1802,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
470,Lloa,EC170166,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
471,Lluzhapa,EC111153,NA,NA,NA,Saraguro,EC1111,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
472,Logroño,EC141050,Logrono,NA,NA,Logroðo,EC1410,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
473,Loja,EC110150,NA,NA,NA,Loja,EC1101,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
474,Lomas de Sargentillo,EC092450,NA,NA,NA,Lomas de Sargentillo,EC0924,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
475,Loreto,EC220450,NA,NA,NA,Loreto,EC2204,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
476,Los Andes,EC040252,NA,NA,NA,Bolivar,EC0402,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
477,Los Andes (Cab. en Poatug),EC180552,NA,NA,NA,Patate,EC1805,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
478,Los Angeles,EC120754,NA,NA,NA,Ventanas,EC1207,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
479,Los Encuentros,EC190553,NA,NA,NA,Yantzaza,EC1905,Zamora Chinchipe,EC19,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
480,Los Lojas (Enrique Baquerizo Moreno),EC090656,NA,NA,NA,Daule,EC0906,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
481,Ludo,EC010954,NA,NA,NA,Sigsig,EC0109,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
482,Luis Cordero,EC030155,NA,NA,NA,Azogues,EC0301,Cañar,EC03,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
483,Luis Cordero Vega,EC010359,NA,NA,NA,Gualaceo,EC0103,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
484,Luis Galarza Orellana (Cab. en Delegsol),EC011153,NA,NA,NA,Chordeleg,EC0111,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
485,Luis Vargas Torres (Cab. en Playa de Oro),EC080255,NA,NA,NA,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
486,Lumbaqui,EC210250,NA,NA,NA,Gonzalo Pizarro,EC2102,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
487,Luz de America,EC230153,NA,NA,NA,Santo Domingo,EC2301,Santo Domingo de los Tsachilas,EC23,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
488,Macara,EC110850,NA,NA,NA,Macara,EC1108,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
489,Macas,EC140150,NA,NA,NA,Morona,EC1401,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
490,Machachi,EC170350,NA,NA,NA,Mejia,EC1703,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
491,Machala,EC070150,NA,NA,NA,Machala,EC0701,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
492,Machalilla,EC131951,NA,NA,NA,Puerto Lopez,EC1319,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
493,Macuma,EC140952,NA,NA,NA,Taisha,EC1409,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
494,Madre Tierra,EC160251,NA,NA,NA,Mera,EC1602,Pastaza,EC16,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
495,Magdalena (Chapacoto),EC020353,NA,NA,NA,Chimbo,EC0203,Bolivar,EC02,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
496,Majua,EC080159,NA,NA,NA,Esmeraldas,EC0801,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
497,Malacatos (Valladolid),EC110156,NA,NA,NA,Loja,EC1101,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
498,Malchingui,EC170452,NA,NA,NA,Pedro Moncayo,EC1704,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
499,Maldonado,EC040154,NA,NA,NA,Tulcan,EC0401,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
500,Maldonado,EC080256,NA,NA,NA,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
501,Malimpia,EC080453,NA,NA,NA,Quininde,EC0804,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
502,Malvas,EC071356,NA,NA,NA,Zaruma,EC0713,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
503,Manga del Cura,EC900351,NA,NA,NA,Manga del Cura,EC9003,Zona No Delimitada,EC90,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
504,Mangahurco,EC111351,NA,NA,NA,Zapotillo,EC1113,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
505,Manglaralto,EC240154,NA,NA,NA,Santa Elena,EC2401,Santa Elena,EC24,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
506,Manta,EC130850,NA,NA,NA,Manta,EC1308,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
507,Manu,EC111154,NA,NA,NA,Saraguro,EC1111,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
508,Manuel Cornejo Astorga (Tandapi),EC170355,NA,NA,NA,Mejia,EC1703,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
509,Manuel J. Calle,EC030451,NA,NA,NA,La Troncal,EC0304,Cañar,EC03,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
510,Marcabeli,EC070850,NA,NA,NA,Marcabeli,EC0708,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
511,Marcos Espinel (Chacata),EC180853,NA,NA,NA,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
512,Mariano Acosta,EC100552,NA,NA,NA,Pimampiro,EC1005,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
513,Mariano Moreno,EC010354,NA,NA,NA,Gualaceo,EC0103,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
514,Mariscal Sucre,EC040651,NA,NA,NA,San Pedro de Huaca,EC0406,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
515,Mariscal Sucre (Huaques),EC091053,NA,NA,NA,Milagro,EC0910,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
516,Mataje (Cab. en Santander),EC080557,NA,NA,NA,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
517,Matus,EC060952,NA,NA,NA,Penipe,EC0609,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
518,Membrillal,EC130656,NA,NA,NA,Jipijapa,EC1306,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
519,Membrillo,EC130251,NA,NA,NA,Bolivar,EC1302,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
520,Mera,EC160250,NA,NA,NA,Mera,EC1602,Pastaza,EC16,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
521,Mercadillo,EC111054,NA,NA,NA,Puyango,EC1110,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
522,Milagro,EC070353,NA,NA,NA,Atahualpa,EC0703,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
523,Milagro,EC091050,NA,NA,NA,Milagro,EC0910,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
524,Milagros,EC111453,NA,NA,NA,Pindal,EC1114,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
525,Mindo,EC170751,NA,NA,NA,San Miguel de Los Bancos,EC1707,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
526,Mira (Chontahuasi),EC040450,NA,NA,NA,Mira,EC0404,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
527,Mocache,EC121250,NA,NA,NA,Mocache,EC1212,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
528,Mocha,EC180450,NA,NA,NA,Mocha,EC1804,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
529,Molleturo,EC010157,NA,NA,NA,Cuenca,EC0101,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
530,Montalvo,EC120350,NA,NA,NA,Montalvo,EC1203,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
531,Montalvo,EC180158,NA,NA,NA,Ambato,EC1801,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
532,Montalvo (Andoas),EC160156,NA,NA,NA,Pastaza,EC1601,Pastaza,EC16,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
533,Montalvo (Cab en Horqueta),EC080754,NA,NA,NA,Rioverde,EC0807,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
534,Monte Olivo,EC040253,NA,NA,NA,Bolivar,EC0402,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
535,Montecristi,EC130950,NA,NA,NA,Montecristi,EC1309,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
536,Monterrey,EC080851,NA,NA,NA,La Concordia,EC0808,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
537,Morales,EC071152,NA,NA,NA,Portovelo,EC0711,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
538,Moraspungo,EC050351,NA,NA,NA,Pangua,EC0503,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
539,Moromoro (Cab. en el Vado),EC071053,NA,NA,NA,Piñas,EC0710,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
540,Morro,EC090153,NA,NA,NA,Guayaquil,EC0901,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
541,Muisne,EC080350,NA,NA,NA,Muisne,EC0803,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
542,Mulalillo,EC050553,NA,NA,NA,Salcedo,EC0505,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
