OBJECTID,admin4Name_en,admin4Pcode,admin4RefName,admin4AltName1_en,admin4AltName2_en,admin3Name_en,admin3Pcode,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
761,Kikwaya,UG41120108,NA,NA,NA,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
762,Kikyenkye,UG41070107,NA,NA,NA,Ibanda,UG410701,Ibanda,UG4107,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
763,Kikyusa,UG10140104,NA,NA,NA,Bamunanika,UG101401,Luwero,UG1014,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
764,Kilembe,UG41150207,NA,NA,NA,Busongora,UG411502,Kasese,UG4115,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
765,Kimaanya-Kyabakuza Division,UG10170202,NA,NA,NA,Masaka Municipality,UG101702,Masaka,UG1017,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
766,Kimengo,UG41250201,NA,NA,NA,Buruuli,UG412502,Masindi,UG4125,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
767,Kimenyedde,UG10210402,NA,NA,NA,Nakifuma,UG102104,Mukono,UG1021,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
768,Kinaaba,UG41140110,NA,NA,NA,Kinkizi,UG411401,Kanungu,UG4114,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
769,Kinoni,UG10220105,NA,NA,NA,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
770,Kinoni,UG41190105,NA,NA,NA,Nyabushozi,UG411901,Kiruhura,UG4119,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
771,Kinoni Town Council,UG41340102,NA,NA,NA,Rwampara,UG413401,Rwampara,UG4134,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
772,Kinuuka,UG10160103,NA,NA,NA,Kabula,UG101601,Lyantonde,UG1016,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
773,Kinyamasrke Town Council,UG41150105,NA,NA,NA,Bukonjo,UG411501,Kasese,UG4115,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
774,Kinyogoga,UG10220106,NA,NA,NA,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
775,Kira Division,UG10260302,NA,NA,NA,Kira Municipality,UG102603,Wakiso,UG1026,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
776,Kirewa,UG20630302,NA,NA,NA,West Budama (Kisolo),UG206303,Tororo,UG2063,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
777,Kirika,UG20480111,NA,NA,NA,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
778,Kiriki,UG20500108,NA,NA,NA,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
779,Kirima,UG41140111,NA,NA,NA,Kinkizi,UG411401,Kanungu,UG4114,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
780,Kiringente,UG10190103,NA,NA,NA,Mawokota,UG101901,Mpigi,UG1019,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
781,Kirugu,UG41310106,NA,NA,NA,Bunyaruguru,UG413101,Rubirizi,UG4131,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
782,Kiruhura Town Council,UG41190106,NA,NA,NA,Nyabushozi,UG411901,Kiruhura,UG4119,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
783,Kirumba,UG10130107,NA,NA,NA,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
784,Kirumya,UG41030208,NA,NA,NA,Bwamba,UG410302,Bundibugyo,UG4103,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
785,Kirundo,UG41210105,NA,NA,NA,Bufumbira,UG412101,Kisoro,UG4121,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
786,Kiryandongo,UG41200104,NA,NA,NA,Kibanda,UG412001,Kiryandongo,UG4120,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
787,Kiryandongo Town Council,UG41200105,NA,NA,NA,Kibanda,UG412001,Kiryandongo,UG4120,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
788,Kiryanga,UG41110106,NA,NA,NA,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
789,Kisekka,UG10150101,NA,NA,NA,Bukoto,UG101501,Lwengo,UG1015,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
790,Kisiita,UG41120109,NA,NA,NA,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
791,Kisiita Town Council,UG41120110,NA,NA,NA,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
792,Kisinda,UG20430108,NA,NA,NA,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
793,Kisinga,UG41150106,NA,NA,NA,Bukonjo,UG411501,Kasese,UG4115,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
794,Kisinga Town Council,UG41150107,NA,NA,NA,Bukonjo,UG411501,Kasese,UG4115,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
795,Kisojo,UG41240111,NA,NA,NA,Mwenge,UG412401,Kyenjojo,UG4124,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
796,Kisoko,UG20630303,NA,NA,NA,West Budama (Kisolo),UG206303,Tororo,UG2063,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
797,Kisomoro,UG41040107,NA,NA,NA,Bunyangabu,UG410401,Bunyangabu,UG4104,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
798,Kisozi,UG20440202,NA,NA,NA,Buzaaya,UG204402,Kamuli,UG2044,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
799,Kisubba,UG41030209,NA,NA,NA,Bwamba,UG410302,Bundibugyo,UG4103,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
800,Kitagata,UG41350105,NA,NA,NA,Sheema,UG413501,Sheema,UG4135,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
801,Kitagata Town Council,UG41350106,NA,NA,NA,Sheema,UG413501,Sheema,UG4135,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
802,Kitaihuka,UG41120111,NA,NA,NA,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
803,Kitanda,UG10020105,NA,NA,NA,Bukomansimbi,UG100201,Bukomansimbi,UG1002,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
804,Kitawoi,UG20500109,NA,NA,NA,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
805,Kitayunjwa,UG20440105,NA,NA,NA,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
806,Kitenga,UG10200102,NA,NA,NA,Buwekula,UG102001,Mubende,UG1020,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
807,Kitgum Matidi,UG30770101,NA,NA,NA,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
808,Kitholhu,UG41150108,NA,NA,NA,Bukonjo,UG411501,Kasese,UG4115,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
809,Kitimbwa,UG10100104,NA,NA,NA,Bbaale,UG101001,Kayunga,UG1010,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
810,Kito,UG10220107,NA,NA,NA,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
811,Kitoba,UG41060105,NA,NA,NA,Bugahya,UG410601,Hoima,UG4106,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
812,Kitswamba,UG41150208,NA,NA,NA,Busongora,UG411502,Kasese,UG4115,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
813,Kitumba,UG41090206,NA,NA,NA,Ndorwa,UG410902,Kabale,UG4109,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
814,Kitumbi,UG10090106,NA,NA,NA,Kassanda,UG100901,Kassanda,UG1009,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
815,Kituntu,UG10190104,NA,NA,NA,Mawokota,UG101901,Mpigi,UG1019,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
816,Kitura,UG41190107,NA,NA,NA,Nyabushozi,UG411901,Kiruhura,UG4119,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
817,Kituti,UG20480112,NA,NA,NA,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
818,Kitwe Town Council,UG41290303,NA,NA,NA,Ruhaama,UG412903,Ntungamo,UG4129,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
819,Kityerera,UG20530109,NA,NA,NA,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
820,Kiwoko Town Council,UG10220108,NA,NA,NA,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
821,Kiyanga,UG41270107,NA,NA,NA,Ruhinda,UG412701,Mitooma,UG4127,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
822,Kiyombya,UG41040108,NA,NA,NA,Bunyangabu,UG410401,Bunyangabu,UG4104,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
823,Kiyuni,UG10200103,NA,NA,NA,Buwekula,UG102001,Mubende,UG1020,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
824,Kiziba,UG10240107,NA,NA,NA,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
825,Kiziranfumbi,UG41180106,NA,NA,NA,Buhaguzi,UG411801,Kikuube,UG4118,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
826,Kkingo,UG10150102,NA,NA,NA,Bukoto,UG101501,Lwengo,UG1015,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
827,Kobulubulu,UG20410105,NA,NA,NA,Kaberamaido,UG204101,Kaberamaido,UG2041,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
828,Kobwin,UG20580102,NA,NA,NA,Ngora,UG205801,Ngora,UG2058,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
829,Koch-Goma,UG30920105,NA,NA,NA,Nwoya,UG309201,Nwoya,UG3092,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
830,Kochi,UG30990106,NA,NA,NA,Aringa,UG309901,Yumbe,UG3099,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
831,Kole Town Council,UG30790106,NA,NA,NA,Kole,UG307901,Kole,UG3079,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
832,Kolir,UG20320105,NA,NA,NA,Bukedea,UG203201,Bukedea,UG2032,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
833,Koome Island,UG10210201,NA,NA,NA,Mukono,UG102102,Mukono,UG1021,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
834,Koro,UG30940102,NA,NA,NA,Omoro,UG309401,Omoro,UG3094,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
835,Kortek,UG20330108,NA,NA,NA,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
836,Kotido,UG30800102,NA,NA,NA,Jie,UG308001,Kotido,UG3080,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
837,Kotomol,UG30660105,NA,NA,NA,Agago,UG306601,Agago,UG3066,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
838,Kucwiny,UG30910204,NA,NA,NA,Padyere,UG309102,Nebbi,UG3091,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
839,Kuju,UG20270106,NA,NA,NA,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
840,Kuluba,UG30780103,NA,NA,NA,Koboko,UG307801,Koboko,UG3078,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
841,Kululu,UG30990107,NA,NA,NA,Aringa,UG309901,Yumbe,UG3099,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
842,Kumi,UG20490103,NA,NA,NA,Kumi,UG204901,Kumi,UG2049,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
843,Kuru,UG30990108,NA,NA,NA,Aringa,UG309901,Yumbe,UG3099,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
844,Kwanyiy,UG20500110,NA,NA,NA,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
845,Kwapa,UG20630101,NA,NA,NA,Tororo,UG206301,Tororo,UG2063,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
846,Kwera,UG30730109,NA,NA,NA,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
847,Kwosir,UG20500111,NA,NA,NA,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
848,Kyabakara,UG41310107,NA,NA,NA,Bunyaruguru,UG413101,Rubirizi,UG4131,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
849,Kyabarungira,UG41150209,NA,NA,NA,Busongora,UG411502,Kasese,UG4115,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
850,Kyabigambire,UG41060106,NA,NA,NA,Bugahya,UG410601,Hoima,UG4106,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
851,Kyabugimbi,UG41050205,NA,NA,NA,Igara,UG410502,Bushenyi,UG4105,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
852,Kyakabadiima,UG41110107,NA,NA,NA,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
853,Kyalulangira,UG10240108,NA,NA,NA,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
854,Kyampisi,UG10210202,NA,NA,NA,Mukono,UG102102,Mukono,UG1021,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
855,Kyamuhunga,UG41050206,NA,NA,NA,Igara,UG410502,Bushenyi,UG4105,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
856,Kyamuhunga Town Council,UG41050207,NA,NA,NA,Igara,UG410502,Bushenyi,UG4105,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
857,Kyamukube Town Council,UG41040109,NA,NA,NA,Bunyangabu,UG410401,Bunyangabu,UG4104,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
858,Kyamulibwa,UG10070104,NA,NA,NA,Kalungu,UG100701,Kalungu,UG1007,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
859,Kyamulibwa Town Council,UG10070105,NA,NA,NA,Kalungu,UG100701,Kalungu,UG1007,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
860,Kyamuswa,UG10060203,NA,NA,NA,Kyamuswa,UG100602,Kalangala,UG1006,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
861,Kyamutunzi Town Council,UG41240112,NA,NA,NA,Mwenge,UG412401,Kyenjojo,UG4124,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
862,Kyanaisoke,UG41110108,NA,NA,NA,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
863,Kyanamira,UG41090207,NA,NA,NA,Ndorwa,UG410902,Kabale,UG4109,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
864,Kyanamukaaka,UG10170104,NA,NA,NA,Bukoto,UG101701,Masaka,UG1017,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
865,Kyangwali,UG41180107,NA,NA,NA,Buhaguzi,UG411801,Kikuube,UG4118,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
866,Kyangyenyi,UG41350107,NA,NA,NA,Sheema,UG413501,Sheema,UG4135,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
867,Kyankwanzi,UG10120116,NA,NA,NA,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
868,Kyankwanzi Town Council,UG10120117,NA,NA,NA,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
869,Kyarumba,UG41150109,NA,NA,NA,Bukonjo,UG411501,Kasese,UG4115,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
870,Kyarusozi,UG41240113,NA,NA,NA,Mwenge,UG412401,Kyenjojo,UG4124,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
871,Kyarusozi  Town Council,UG41240114,NA,NA,NA,Mwenge,UG412401,Kyenjojo,UG4124,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
872,Kyaterekera,UG41110109,NA,NA,NA,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
873,Kyazanga,UG10150103,NA,NA,NA,Bukoto,UG101501,Lwengo,UG1015,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
874,Kyazanga Town Council,UG10150104,NA,NA,NA,Bukoto,UG101501,Lwengo,UG1015,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
875,Kyebando,UG41170107,NA,NA,NA,Buyanja,UG411701,Kibaale,UG4117,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
876,Kyebe,UG10130108,NA,NA,NA,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
877,Kyegegwa Town Council,UG41230106,NA,NA,NA,Kyaka,UG412301,Kyegegwa,UG4123,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
878,Kyegonza,UG10050103,NA,NA,NA,Gomba,UG100501,Gomba,UG1005,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
879,Kyeizooba,UG41050208,NA,NA,NA,Igara,UG410502,Bushenyi,UG4105,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
880,Kyembogo,UG41240115,NA,NA,NA,Mwenge,UG412401,Kyenjojo,UG4124,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
881,Kyengera Town Council,UG10260107,NA,NA,NA,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
882,Kyenjojo Town Council,UG41240116,NA,NA,NA,Mwenge,UG412401,Kyenjojo,UG4124,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
883,Kyenzige,UG41110110,NA,NA,NA,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
884,Kyere,UG20600203,NA,NA,NA,Serere,UG206002,Serere,UG2060,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
885,Kyesiiga,UG10170105,NA,NA,NA,Bukoto,UG101701,Masaka,UG1017,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
886,Kyondo,UG41150110,NA,NA,NA,Bukonjo,UG411501,Kasese,UG4115,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
887,Kyotera Town Council,UG10130109,NA,NA,NA,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
888,Labongo Akwang,UG30770102,NA,NA,NA,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
889,Labongo Amida,UG30770103,NA,NA,NA,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
890,Labongo Layamo,UG30770104,NA,NA,NA,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
891,Labori,UG20600106,NA,NA,NA,Kasilo,UG206001,Serere,UG2060,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
892,Lagoro,UG30770105,NA,NA,NA,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
893,Laguti,UG30970105,NA,NA,NA,Aruu,UG309701,Pader,UG3097,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
894,Lake Katwe,UG41150210,NA,NA,NA,Busongora,UG411502,Kasese,UG4115,Western,UG4,Uganda,UG,1591833600000,1598227200000,NA
895,Lakwana,UG30940103,NA,NA,NA,Omoro,UG309401,Omoro,UG3094,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
896,Lalogi,UG30940104,NA,NA,NA,Omoro,UG309401,Omoro,UG3094,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
897,Lamiyo,UG30660106,NA,NA,NA,Agago,UG306601,Agago,UG3066,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
898,Lamogi,UG30700104,NA,NA,NA,Kilak,UG307001,Amuru,UG3070,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
899,Lamwo Town Council,UG30820102,NA,NA,NA,Lamwo,UG308201,Lamwo,UG3082,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
900,Lapono,UG30660107,NA,NA,NA,Agago,UG306601,Agago,UG3066,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
901,Lapul,UG30970106,NA,NA,NA,Aruu,UG309701,Pader,UG3097,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
902,Laroo Division,UG30740202,NA,NA,NA,Gulu Municipality,UG307402,Gulu,UG3074,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
903,Laropi,UG30870102,NA,NA,NA,Moyo,UG308701,Moyo,UG3087,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
904,Latanya,UG30970107,NA,NA,NA,Aruu,UG309701,Pader,UG3097,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
905,Layibi Division,UG30740203,NA,NA,NA,Gulu Municipality,UG307402,Gulu,UG3074,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
906,Lefori,UG30870103,NA,NA,NA,Moyo,UG308701,Moyo,UG3087,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
907,Lii,UG30920106,NA,NA,NA,Nwoya,UG309201,Nwoya,UG3092,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
908,Lira,UG30830107,NA,NA,NA,Erute,UG308301,Lira,UG3083,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
909,Lira Palwo,UG30660108,NA,NA,NA,Agago,UG306601,Agago,UG3066,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
910,Lobalangit,UG30760117,NA,NA,NA,Dodoth,UG307601,Karenga,UG3076,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
911,Lobule,UG30780104,NA,NA,NA,Koboko,UG307801,Koboko,UG3078,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
912,Lodiko,UG30750109,NA,NA,NA,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
913,Lodonga,UG30990109,NA,NA,NA,Aringa,UG309901,Yumbe,UG3099,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
914,Logiri,UG30720403,NA,NA,NA,Vurra,UG307204,Arua,UG3072,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
915,Lokole,UG30660109,NA,NA,NA,Agago,UG306601,Agago,UG3066,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
916,Lokopo,UG30900102,NA,NA,NA,Bokora,UG309001,Napak,UG3090,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
917,Lokori,UG30760118,NA,NA,NA,Dodoth,UG307601,Karenga,UG3076,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
918,Lokung,UG30820103,NA,NA,NA,Lamwo,UG308201,Lamwo,UG3082,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
919,Lolachat,UG30880101,NA,NA,NA,Pian,UG308801,Nabilatuk,UG3088,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
920,Lolelia,UG30750110,NA,NA,NA,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
921,Lolwe,UG20550106,NA,NA,NA,Bukooli,UG205501,Namayingo,UG2055,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
922,Lopeei,UG30900103,NA,NA,NA,Bokora,UG309001,Napak,UG3090,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
923,Loregae,UG30890102,NA,NA,NA,Chekwi,UG308901,Nakapiripirit,UG3089,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
924,Lorengecora,UG30900104,NA,NA,NA,Bokora,UG309001,Napak,UG3090,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
925,Lorengedwat,UG30880102,NA,NA,NA,Pian,UG308801,Nabilatuk,UG3088,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
926,Loro,UG30960107,NA,NA,NA,Oyam,UG309601,Oyam,UG3096,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
927,Loroo,UG30690104,NA,NA,NA,Pokot,UG306901,Amudat,UG3069,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
928,Lotim,UG30750111,NA,NA,NA,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
929,Lotome,UG30900105,NA,NA,NA,Bokora,UG309001,Napak,UG3090,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
930,Lotukei,UG30640105,NA,NA,NA,Labwor,UG306401,Abim,UG3064,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
931,Loyoro,UG30750112,NA,NA,NA,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
932,Lubya,UG10040106,NA,NA,NA,Buvuma Island,UG100401,Buvuma,UG1004,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
933,Ludara,UG30780105,NA,NA,NA,Koboko,UG307801,Koboko,UG3078,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
934,Lugusulu,UG10250201,NA,NA,NA,Mawogola,UG102502,Ssembabule,UG1025,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
935,Lukaya Town Council,UG10070106,NA,NA,NA,Kalungu,UG100701,Kalungu,UG1007,Central,UG1,Uganda,UG,1591833600000,1598227200000,NA
936,Lukhonge,UG20540115,NA,NA,NA,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
937,Lumino,UG20350208,NA,NA,NA,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
938,Lungulu,UG30920107,NA,NA,NA,Nwoya,UG309201,Nwoya,UG3092,Northern,UG3,Uganda,UG,1591833600000,1598227200000,NA
939,Lunyo,UG20350209,NA,NA,NA,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
940,Lusha,UG20340114,NA,NA,NA,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
941,Luuka Town Council,UG20510106,NA,NA,NA,Luuka,UG205101,Luuka,UG2051,Eastern,UG2,Uganda,UG,1591833600000,1598227200000,NA
