OBJECTID,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
21,Adama,ET040703,NA,NA,NA,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
22,Adama town,ET040714,NA,NA,NA,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
23,Adama Tulu Jido Kombolcha,ET040708,NA,NA,NA,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
24,Adar,ET020109,NA,Adaar,NA,Awsi /Zone 1,ET0201,Afar,ET02,Ethiopia,ET,1566172800000,1602115200000,NA
25,Adda Berga,ET040513,NA,NA,NA,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
26,Addi Arekay,ET030101,NA,NA,NA,North Gondar,ET0301,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
27,Addis Ketema (AA),ET140108,NA,NA,NA,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,1566172800000,1602115200000,NA
28,Addis Ketema (DD),ET150109,NA,NA,NA,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,1566172800000,1602115200000,NA
29,Adet,ET010207,NA,NA,NA,Central,ET0102,Tigray,ET01,Ethiopia,ET,1566172800000,1602115200000,NA
30,Adete town,ET030799,NA,NA,NA,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
31,Adi Daero,ET010111,NA,NA,NA,North Western,ET0101,Tigray,ET01,Ethiopia,ET,1566172800000,1602115200000,NA
32,Adi Hageray,ET010112,NA,NA,NA,North Western,ET0101,Tigray,ET01,Ethiopia,ET,1566172800000,1602115200000,NA
33,Adigrat town,ET010308,NA,NA,NA,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,1566172800000,1602115200000,NA
34,Adigudom,ET010607,NA,NA,NA,South Eastern,ET0106,Tigray,ET01,Ethiopia,ET,1566172800000,1602115200000,NA
35,Adilo,ET070309,NA,NA,NA,Kembata Tibaro,ET0703,SNNP,ET07,Ethiopia,ET,1566172800000,1602115200000,NA
36,Adisezemen town,ET030299,NA,NA,NA,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
37,Adiyio,ET070905,NA,NA,NA,Kefa,ET0709,SNNP,ET07,Ethiopia,ET,1566172800000,1602115200000,NA
38,Adola,ET041403,NA,NA,NA,Guji,ET0414,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
39,Adola town,ET041492,NA,NA,NA,Guji,ET0414,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
40,Adwa,ET010204,NA,NA,NA,Central,ET0102,Tigray,ET01,Ethiopia,ET,1566172800000,1602115200000,NA
41,Adwa town,ET010212,NA,NA,NA,Central,ET0102,Tigray,ET01,Ethiopia,ET,1566172800000,1602115200000,NA
42,Afambo,ET020104,NA,NA,NA,Awsi /Zone 1,ET0201,Afar,ET02,Ethiopia,ET,1566172800000,1602115200000,NA
43,Afdem,ET050105,NA,NA,NA,Siti,ET0501,Somali,ET05,Ethiopia,ET,1566172800000,1602115200000,NA
