OBJECTID,admin3Name_es,admin3Pcode,admin3RefName,admin3AltName1_es,admin3AltName2_es,admin2Name_es,admin2Pcode,admin1Name_es,admin1Pcode,admin0Name_en,admin0Name_es,admin0Pcode,date,validOn,validTo
423,Colcha,PE081004,NA,NA,NA,Paruro,PE0810,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
424,Colonia,PE151011,NA,NA,NA,Yauyos,PE1510,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
425,Colpas,PE100203,NA,NA,NA,Ambo,PE1002,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
426,Colquemarca,PE080704,NA,NA,NA,Chumbivilcas,PE0807,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
427,Colquepata,PE081104,NA,NA,NA,Paucartambo,PE0811,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
428,Colquioc,PE020507,NA,NA,NA,Bolognesi,PE0205,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
429,Colta,PE050802,NA,NA,NA,Paucar del Sara Sara,PE0508,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
430,Comandante Noel,PE020803,NA,NA,NA,Casma,PE0208,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
431,Comas,PE120206,NA,NA,NA,Concepcion,PE1202,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
432,Comas,PE150110,NA,NA,NA,Lima,PE1501,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
433,Combapata,PE080603,NA,NA,NA,Canchis,PE0806,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
434,Conayca,PE090104,NA,NA,NA,Huancavelica,PE0901,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
435,Concepcion,PE051104,NA,NA,NA,Vilcas Huaman,PE0511,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
436,Concepcion,PE120201,NA,NA,NA,Concepcion,PE1202,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
437,Conchamarca,PE100204,NA,NA,NA,Ambo,PE1002,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
438,Conchan,PE060408,NA,NA,NA,Chota,PE0604,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
439,Conchucos,PE021503,NA,NA,NA,Pallasca,PE0215,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
440,Condebamba,PE060203,NA,NA,NA,Cajabamba,PE0602,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
441,Condormarca,PE130303,NA,NA,NA,Bolivar,PE1303,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
442,Condoroma,PE080802,NA,NA,NA,Espinar,PE0808,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
443,Conduriri,PE210505,NA,NA,NA,El Collao,PE2105,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
444,Congalla,PE090306,NA,NA,NA,Angaraes,PE0903,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
445,Congas,PE021406,NA,NA,NA,Ocros,PE0214,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
446,Conila,PE010505,NA,NA,NA,Luya,PE0105,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
447,Conima,PE210902,NA,NA,NA,Moho,PE2109,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
448,Constitucion,PE190308,NA,NA,NA,Oxapampa,PE1903,Pasco,PE19,Peru,Perú (el),PE,1437696000000,1594684800000,NA
449,Contamana,PE160601,NA,NA,NA,Ucayali,PE1606,Loreto,PE16,Peru,Perú (el),PE,1437696000000,1594684800000,NA
450,Contumaza,PE060501,NA,NA,NA,Contumaza,PE0605,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
451,Copa,PE150302,NA,NA,NA,Cajatambo,PE1503,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
452,Copallin,PE010203,NA,NA,NA,Bagua,PE0102,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
453,Copani,PE211303,NA,NA,NA,Yunguyo,PE2113,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
454,Coporaque,PE040506,NA,NA,NA,Caylloma,PE0405,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
455,Coporaque,PE080803,NA,NA,NA,Espinar,PE0808,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
456,Coracora,PE050701,NA,NA,NA,Parinacochas,PE0507,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
457,Corani,PE210305,NA,NA,NA,Carabaya,PE2103,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
458,Corculla,PE050803,NA,NA,NA,Paucar del Sara Sara,PE0508,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
459,Cordova,PE090603,NA,NA,NA,Huaytara,PE0906,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
460,Coris,PE020202,NA,NA,NA,Aija,PE0202,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
461,Coronel Castañeda,PE050703,Coronel Castaneda,NA,NA,Parinacochas,PE0507,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
462,Coronel Gregorio Albarracin Lanchipa,PE230110,NA,NA,NA,Tacna,PE2301,Tacna,PE23,Peru,Perú (el),PE,1437696000000,1594684800000,NA
463,Corongo,PE020901,NA,NA,NA,Corongo,PE0209,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
464,Corosha,PE010304,NA,NA,NA,Bongara,PE0103,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
465,Corrales,PE240102,NA,NA,NA,Tumbes,PE2401,Tumbes,PE24,Peru,Perú (el),PE,1437696000000,1594684800000,NA
466,Cortegana,PE060303,NA,NA,NA,Celendin,PE0603,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
467,Cosme,PE090511,NA,NA,NA,Churcampa,PE0905,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
468,Cospan,PE060104,NA,NA,NA,Cajamarca,PE0601,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
469,Cotabambas,PE030502,NA,NA,NA,Cotabambas,PE0305,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
470,Cotahuasi,PE040801,NA,NA,NA,La Union,PE0408,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
471,Cotaparaco,PE021703,NA,NA,NA,Recuay,PE0217,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
472,Cotaruse,PE030406,NA,NA,NA,Aymaraes,PE0304,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
473,Coviriali,PE120602,NA,NA,NA,Satipo,PE1206,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
474,Coya,PE080402,NA,NA,NA,Calca,PE0804,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
475,Coyllurqui,PE030503,NA,NA,NA,Cotabambas,PE0305,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
476,Cristo Nos Valga,PE200804,NA,NA,NA,Sechura,PE2008,Piura,PE20,Peru,Perú (el),PE,1437696000000,1594684800000,NA
477,Crucero,PE210306,NA,NA,NA,Carabaya,PE2103,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
478,Cuchumbaya,PE180103,NA,NA,NA,Mariscal Nieto,PE1801,Moquegua,PE18,Peru,Perú (el),PE,1437696000000,1594684800000,NA
479,Cuenca,PE090105,NA,NA,NA,Huancavelica,PE0901,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
480,Cuenca,PE150706,NA,NA,NA,Huarochiri,PE1507,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
481,Cuispes,PE010305,NA,NA,NA,Bongara,PE0103,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
482,Cujillo,PE060604,NA,NA,NA,Cutervo,PE0606,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
483,Culebras,PE021103,NA,NA,NA,Huarmey,PE0211,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
484,Cullhuas,PE120113,NA,NA,NA,Huancayo,PE1201,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
485,Cumba,PE010703,NA,NA,NA,Utcubamba,PE0107,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
486,Cuñumbuqui,PE220505,Cunumbuqui,NA,NA,Lamas,PE2205,San Martin,PE22,Peru,Perú (el),PE,1437696000000,1594684800000,NA
487,Cupi,PE210803,NA,NA,NA,Melgar,PE2108,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
488,Cupisnique,PE060503,NA,NA,NA,Contumaza,PE0605,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
489,Cura Mori,PE200107,NA,NA,NA,Piura,PE2001,Piura,PE20,Peru,Perú (el),PE,1437696000000,1594684800000,NA
490,Curahuasi,PE030104,NA,NA,NA,Abancay,PE0301,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
491,Curasco,PE030714,NA,NA,NA,Grau,PE0307,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
492,Curgos,PE130904,NA,NA,NA,Sanchez Carrion,PE1309,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
493,Curibaya,PE230204,NA,NA,NA,Candarave,PE2302,Tacna,PE23,Peru,Perú (el),PE,1437696000000,1594684800000,NA
494,Curicaca,PE120406,NA,NA,NA,Jauja,PE1204,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
495,Curimana,PE250303,NA,NA,NA,Padre Abad,PE2503,Ucayali,PE25,Peru,Perú (el),PE,1437696000000,1594684800000,NA
496,Curpahuasi,PE030702,NA,NA,NA,Grau,PE0307,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
497,Cusca,PE020904,NA,NA,NA,Corongo,PE0209,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
498,Cusco,PE080101,NA,NA,NA,Cusco,PE0801,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
499,Cusipata,PE081206,NA,NA,NA,Quispicanchi,PE0812,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
500,Cutervo,PE060601,NA,NA,NA,Cutervo,PE0606,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
501,Cuturapi,PE211304,NA,NA,NA,Yunguyo,PE2113,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
502,Cuyocuyo,PE211202,NA,NA,NA,Sandia,PE2112,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
503,Daniel Alomia Robles,PE100602,NA,NA,NA,Leoncio Prado,PE1006,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
504,Daniel Hernandez,PE090706,NA,NA,NA,Tayacaja,PE0907,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
505,Dean Valdivia,PE040703,NA,NA,NA,Islay,PE0407,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
506,Desaguadero,PE210402,NA,NA,NA,Chucuito,PE2104,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
507,Echarate,PE080902,NA,NA,NA,La Convencion,PE0809,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
508,Eduardo Villanueva,PE061003,NA,NA,NA,San Marcos,PE0610,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
509,El Agustino,PE150111,NA,NA,NA,Lima,PE1501,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
510,El Algarrobal,PE180302,NA,NA,NA,Ilo,PE1803,Moquegua,PE18,Peru,Perú (el),PE,1437696000000,1594684800000,NA
511,El Alto,PE200702,NA,NA,NA,Talara,PE2007,Piura,PE20,Peru,Perú (el),PE,1437696000000,1594684800000,NA
512,El Carmen,PE090504,NA,NA,NA,Churcampa,PE0905,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
513,El Carmen,PE110205,NA,NA,NA,Chincha,PE1102,Ica,PE11,Peru,Perú (el),PE,1437696000000,1594684800000,NA
514,El Carmen de la Frontera,PE200303,NA,NA,NA,Huancabamba,PE2003,Piura,PE20,Peru,Perú (el),PE,1437696000000,1594684800000,NA
515,El Cenepa,PE010402,NA,NA,NA,Condorcanqui,PE0104,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
516,El Eslabon,PE220403,NA,NA,NA,Huallaga,PE2204,San Martin,PE22,Peru,Perú (el),PE,1437696000000,1594684800000,NA
517,El Ingenio,PE110303,NA,NA,NA,Nasca,PE1103,Ica,PE11,Peru,Perú (el),PE,1437696000000,1594684800000,NA
518,El Mantaro,PE120407,NA,NA,NA,Jauja,PE1204,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
519,El Milagro,PE010704,NA,NA,NA,Utcubamba,PE0107,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
520,El Oro,PE030302,NA,NA,NA,Antabamba,PE0303,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
521,El Parco,PE010204,NA,NA,NA,Bagua,PE0102,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
522,El Porvenir,PE030610,NA,NA,NA,Chincheros,PE0306,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
523,El Porvenir,PE130102,NA,NA,NA,Trujillo,PE1301,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
524,El Porvenir,PE220906,NA,NA,NA,San Martin,PE2209,San Martin,PE22,Peru,Perú (el),PE,1437696000000,1594684800000,NA
525,El Prado,PE061105,NA,NA,NA,San Miguel,PE0611,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
526,El Tallan,PE200108,NA,NA,NA,Piura,PE2001,Piura,PE20,Peru,Perú (el),PE,1437696000000,1594684800000,NA
527,El Tambo,PE120114,NA,NA,NA,Huancayo,PE1201,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
528,Eleazar Guzman Barron,PE021303,NA,NA,NA,Mariscal Luzuriaga,PE0213,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
529,Elias Soplin Vargas,PE220803,NA,NA,NA,Rioja,PE2208,San Martin,PE22,Peru,Perú (el),PE,1437696000000,1594684800000,NA
530,Emilio San Martin,PE160504,NA,NA,NA,Requena,PE1605,Loreto,PE16,Peru,Perú (el),PE,1437696000000,1594684800000,NA
531,Encañada,PE060105,Encanada,NA,NA,Cajamarca,PE0601,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
532,Espinar,PE080801,NA,NA,NA,Espinar,PE0808,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
533,Estique,PE230403,NA,NA,NA,Tarata,PE2304,Tacna,PE23,Peru,Perú (el),PE,1437696000000,1594684800000,NA
534,Estique-Pampa,PE230404,NA,NA,NA,Tarata,PE2304,Tacna,PE23,Peru,Perú (el),PE,1437696000000,1594684800000,NA
535,Eten,PE140103,NA,NA,NA,Chiclayo,PE1401,Lambayeque,PE14,Peru,Perú (el),PE,1437696000000,1594684800000,NA
536,Eten Puerto,PE140104,NA,NA,NA,Chiclayo,PE1401,Lambayeque,PE14,Peru,Perú (el),PE,1437696000000,1594684800000,NA
537,Fernando Lores,PE160103,NA,NA,NA,Maynas,PE1601,Loreto,PE16,Peru,Perú (el),PE,1437696000000,1594684800000,NA
538,Ferreñafe,PE140201,Ferrenafe,NA,NA,Ferreñafe,PE1402,Lambayeque,PE14,Peru,Perú (el),PE,1437696000000,1594684800000,NA
539,Fidel Olivas Escudero,PE021304,NA,NA,NA,Mariscal Luzuriaga,PE0213,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
540,Fitzcarrald,PE170202,NA,NA,NA,Manu,PE1702,Madre de Dios,PE17,Peru,Perú (el),PE,1437696000000,1594684800000,NA
541,Florencia de Mora,PE130103,NA,NA,NA,Trujillo,PE1301,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
542,Florida,PE010306,NA,NA,NA,Bongara,PE0103,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
543,Frias,PE200202,NA,NA,NA,Ayabaca,PE2002,Piura,PE20,Peru,Perú (el),PE,1437696000000,1594684800000,NA
544,Gamarra,PE030703,NA,NA,NA,Grau,PE0307,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
545,Gorgor,PE150303,NA,NA,NA,Cajatambo,PE1503,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
546,Goyllarisquizga,PE190203,NA,NA,NA,Daniel Alcides Carrion,PE1902,Pasco,PE19,Peru,Perú (el),PE,1437696000000,1594684800000,NA
547,Granada,PE010107,NA,NA,NA,Chachapoyas,PE0101,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
548,Gregorio Pita,PE061004,NA,NA,NA,San Marcos,PE0610,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
549,Grocio Prado,PE110206,NA,NA,NA,Chincha,PE1102,Ica,PE11,Peru,Perú (el),PE,1437696000000,1594684800000,NA
550,Guadalupe,PE130702,NA,NA,NA,Pacasmayo,PE1307,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
551,Guadalupito,PE131203,NA,NA,NA,Viru,PE1312,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
552,Guzmango,PE060504,NA,NA,NA,Contumaza,PE0605,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
553,Habana,PE220103,NA,NA,NA,Moyobamba,PE2201,San Martin,PE22,Peru,Perú (el),PE,1437696000000,1594684800000,NA
554,Haquira,PE030504,NA,NA,NA,Cotabambas,PE0305,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
555,Hermilio Valdizan,PE100603,NA,NA,NA,Leoncio Prado,PE1006,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
556,Heroes Albarracin,PE230402,NA,NA,NA,Tarata,PE2304,Tacna,PE23,Peru,Perú (el),PE,1437696000000,1594684800000,NA
557,Heroinas Toledo,PE120207,NA,NA,NA,Concepcion,PE1202,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
558,Hongos,PE151012,NA,NA,NA,Yauyos,PE1510,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
559,Honoria,PE100903,NA,NA,NA,Puerto Inca,PE1009,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
560,Huabal,PE060805,NA,NA,NA,Jaen,PE0608,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
561,Huac-Huas,PE050607,NA,NA,NA,Lucanas,PE0506,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
562,Huacachi,PE021005,NA,NA,NA,Huari,PE0210,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
563,Huacaña,PE050905,Huacana,NA,NA,Sucre,PE0509,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
564,Huacar,PE100205,NA,NA,NA,Ambo,PE1002,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
565,Huacaschuque,PE021504,NA,NA,NA,Pallasca,PE0215,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
566,Huacaybamba,PE100401,NA,NA,NA,Huacaybamba,PE1004,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
567,Huaccana,PE030604,NA,NA,NA,Chincheros,PE0306,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
568,Huacchis,PE021006,NA,NA,NA,Huari,PE0210,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
569,Huachac,PE120904,NA,NA,NA,Chupaca,PE1209,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
570,Huachis,PE021007,NA,NA,NA,Huari,PE0210,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
571,Huacho,PE150801,NA,NA,NA,Huaura,PE1508,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
572,Huachocolpa,PE090106,NA,NA,NA,Huancavelica,PE0901,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
573,Huachocolpa,PE090707,NA,NA,NA,Tayacaja,PE0907,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
574,Huachon,PE190102,NA,NA,NA,Pasco,PE1901,Pasco,PE19,Peru,Perú (el),PE,1437696000000,1594684800000,NA
575,Huachos,PE090407,NA,NA,NA,Castrovirreyna,PE0904,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
576,Huachupampa,PE150707,NA,NA,NA,Huarochiri,PE1507,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
577,Huacllan,PE020203,NA,NA,NA,Aija,PE0202,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
578,Huacrachuco,PE100701,NA,NA,NA,Marañon,PE1007,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
579,Huacrapuquio,PE120116,NA,NA,NA,Huancayo,PE1201,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
580,Huacullani,PE210403,NA,NA,NA,Chucuito,PE2104,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
581,Hualgayoc,PE060703,NA,NA,NA,Hualgayoc,PE0607,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
582,Hualhuas,PE120117,NA,NA,NA,Huancayo,PE1201,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
583,Huallaga,PE220204,NA,NA,NA,Bellavista,PE2202,San Martin,PE22,Peru,Perú (el),PE,1437696000000,1594684800000,NA
584,Huallanca,PE020508,NA,NA,NA,Bolognesi,PE0205,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
585,Huallanca,PE021202,NA,NA,NA,Huaylas,PE0212,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
586,Hualmay,PE150805,NA,NA,NA,Huaura,PE1508,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
587,Huamachuco,PE130901,NA,NA,NA,Sanchez Carrion,PE1309,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
588,Huamali,PE120408,NA,NA,NA,Jauja,PE1204,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
589,Huamancaca Chico,PE120905,NA,NA,NA,Chupaca,PE1209,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
590,Huamanguilla,PE050403,NA,NA,NA,Huanta,PE0504,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
591,Huamanquiquia,PE051008,NA,NA,NA,Victor Fajardo,PE0510,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
592,Huamantanga,PE150403,NA,NA,NA,Canta,PE1504,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
593,Huamatambo,PE090408,NA,NA,NA,Castrovirreyna,PE0904,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
594,Huambalpa,PE051105,NA,NA,NA,Vilcas Huaman,PE0511,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
595,Huambo,PE010604,NA,NA,NA,Rodriguez de Mendoza,PE0106,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
596,Huambo,PE040507,NA,NA,NA,Caylloma,PE0405,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
597,Huambos,PE060409,NA,NA,NA,Chota,PE0604,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
598,Huampara,PE151013,NA,NA,NA,Yauyos,PE1510,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
599,Huanca,PE040508,NA,NA,NA,Caylloma,PE0405,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
600,Huanca-Huanca,PE090307,NA,NA,NA,Angaraes,PE0903,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
601,Huancabamba,PE190303,NA,NA,NA,Oxapampa,PE1903,Pasco,PE19,Peru,Perú (el),PE,1437696000000,1594684800000,NA
602,Huancabamba,PE200301,NA,NA,NA,Huancabamba,PE2003,Piura,PE20,Peru,Perú (el),PE,1437696000000,1594684800000,NA
603,Huancan,PE120119,NA,NA,NA,Huancayo,PE1201,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
604,Huancane,PE210601,NA,NA,NA,Huancane,PE2106,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
605,Huancano,PE110502,NA,NA,NA,Pisco,PE1105,Ica,PE11,Peru,Perú (el),PE,1437696000000,1594684800000,NA
606,Huancapi,PE051001,NA,NA,NA,Victor Fajardo,PE0510,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
607,Huancapon,PE150304,NA,NA,NA,Cajatambo,PE1503,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
608,Huancarama,PE030204,NA,NA,NA,Andahuaylas,PE0302,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
609,Huancarani,PE081105,NA,NA,NA,Paucartambo,PE0811,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
610,Huancaray,PE030205,NA,NA,NA,Andahuaylas,PE0302,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
611,Huancaraylla,PE051009,NA,NA,NA,Victor Fajardo,PE0510,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
612,Huancarqui,PE040407,NA,NA,NA,Castilla,PE0404,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
613,Huancas,PE010108,NA,NA,NA,Chachapoyas,PE0101,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
614,Huancaspata,PE130804,NA,NA,NA,Pataz,PE1308,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
615,Huancavelica,PE090101,NA,NA,NA,Huancavelica,PE0901,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
616,Huancaya,PE151014,NA,NA,NA,Yauyos,PE1510,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
