OBJECTID,admin3Name_es,admin3Pcode,admin3RefName,admin3AltName1_es,admin3AltName2_es,admin2Name_es,admin2Pcode,admin1Name_es,admin1Pcode,admin0Name_en,admin0Name_es,admin0Pcode,date,validOn,validTo
1,Altagracia,VE010101,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
2,Antimano,VE010102,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
3,Candelaria,VE010103,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
4,Caricuao,VE010104,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
5,Catedral,VE010105,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
6,Coche,VE010106,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
7,El Junquito,VE010107,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
8,El Paraíso,VE010108,El Paraiso,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
9,El Recreo,VE010109,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
10,El Valle,VE010110,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
11,La Pastora,VE010111,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
12,La Vega,VE010112,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
13,Macarao,VE010113,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
14,San Agustín,VE010114,San Agustin,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
15,San Bernandino,VE010115,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
16,San José,VE010116,San Jose,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
17,San Juan,VE010117,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
18,San Pedro,VE010118,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
19,Santa Rosalía,VE010119,Santa Rosalia,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
20,Santa Teresa,VE010120,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
21,Sucre,VE010121,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
22,23 de Enero,VE010122,NA,NA,NA,Libertador,VE0101,Distrito Capital,VE01,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
23,Huachamacare,VE020102,NA,NA,NA,Autónomo Alto Orinoco,VE0201,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
24,Marawaka,VE020103,NA,NA,NA,Autónomo Alto Orinoco,VE0201,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
25,Mavaca,VE020104,NA,NA,NA,Autónomo Alto Orinoco,VE0201,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
26,Ucata,VE020201,NA,NA,NA,Autónomo Atabapo,VE0202,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
27,Yacapana,VE020202,NA,NA,NA,Autónomo Atabapo,VE0202,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
28,Caname,VE020203,NA,NA,NA,Autónomo Atabapo,VE0202,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
29,Luis Alberto Gómez,VE020302,Luis Alberto Gomez,NA,NA,Autónomo Atures,VE0203,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
30,Parhueña,VE020303,Parhuena,NA,NA,Autónomo Atures,VE0203,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
31,Platanillal,VE020304,NA,NA,NA,Autónomo Atures,VE0203,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
32,Samariapo,VE020401,NA,NA,NA,Autónomo Autana,VE0204,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
33,Sipapo,VE020402,NA,NA,NA,Autónomo Autana,VE0204,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
34,Munduapo,VE020403,NA,NA,NA,Autónomo Autana,VE0204,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
35,Guayapo,VE020404,NA,NA,NA,Autónomo Autana,VE0204,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
36,Comunidad,VE020502,NA,NA,NA,Autónomo Maroa,VE0205,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
37,Alto Ventuari,VE020601,NA,NA,NA,Manapiare,VE0206,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
38,Medio Ventuari,VE020602,NA,NA,NA,Manapiare,VE0206,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
39,Bajo Ventuari,VE020603,NA,NA,NA,Manapiare,VE0206,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
40,Solano,VE020701,NA,NA,NA,Autónomo Rio Negro,VE0207,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
41,Casiquiare,VE020702,NA,NA,NA,Autónomo Rio Negro,VE0207,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
42,Cocuy,VE020703,NA,NA,NA,Autónomo Rio Negro,VE0207,Amazonas,VE02,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
43,Anaco,VE030101,NA,NA,NA,Anaco,VE0301,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
44,San Joaquín,VE030102,San Joaquin,NA,NA,Anaco,VE0301,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
45,Aragua,VE030201,NA,NA,NA,Aragua,VE0302,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
46,Fernando de Peñalver,VE030301,Fernando de Penalver,NA,NA,Fernando de Peñalver,VE0303,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
47,San Miguel,VE030302,NA,NA,NA,Fernando de Peñalver,VE0303,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
48,Sucre,VE030303,NA,NA,NA,Fernando de Peñalver,VE0303,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
49,Capital Francisco del Carmen Carvajal,VE030401,NA,NA,NA,Francisco del Carmen Carvajal,VE0304,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
50,Santa Barbará,VE030402,Santa Barbara,NA,NA,Francisco del Carmen Carvajal,VE0304,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
51,Francisco de Miranda,VE030501,NA,NA,NA,Francisco de Miranda,VE0305,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
52,Atapirire,VE030502,NA,NA,NA,Francisco de Miranda,VE0305,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
53,Boca del Pao,VE030503,NA,NA,NA,Francisco de Miranda,VE0305,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
54,El Pao,VE030504,NA,NA,NA,Francisco de Miranda,VE0305,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
55,Chorrerón,VE030602,Chorreron,NA,NA,Guanta,VE0306,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
56,Independencia,VE030701,NA,NA,NA,Independencia,VE0307,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
57,Mamo,VE030702,NA,NA,NA,Independencia,VE0307,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
58,Puerto la Cruz,VE030801,NA,NA,NA,Juan Antonio Sotillo,VE0308,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
59,Pozuelos,VE030802,NA,NA,NA,Juan Antonio Sotillo,VE0308,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
60,Capital Juan Manuel Cajigal,VE030901,NA,NA,NA,Juan Manuel Cajigal,VE0309,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
61,San Pablo,VE030902,NA,NA,NA,Juan Manuel Cajigal,VE0309,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
62,José Gregorio Monagas,VE031001,Jose Gregorio Monagas,NA,NA,José Gregorio Monagas,VE0310,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
63,Piar,VE031002,NA,NA,NA,José Gregorio Monagas,VE0310,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
64,San Diego de Cabrutica,VE031003,NA,NA,NA,José Gregorio Monagas,VE0310,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
65,Santa Clara,VE031004,NA,NA,NA,José Gregorio Monagas,VE0310,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
66,Uverito,VE031005,NA,NA,NA,José Gregorio Monagas,VE0310,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
67,Zuata,VE031006,NA,NA,NA,José Gregorio Monagas,VE0310,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
68,Capital Libertad,VE031101,NA,NA,NA,Libertad,VE0311,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
69,El Carito,VE031102,NA,NA,NA,Libertad,VE0311,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
70,Santa Inés,VE031103,Santa Ines,NA,NA,Libertad,VE0311,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
71,Capital Manuel Ezequiel Bruzual,VE031201,NA,NA,NA,Manuel Ezequiel Bruzual,VE0312,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
72,Guanape,VE031202,NA,NA,NA,Manuel Ezequiel Bruzual,VE0312,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
73,Sabana de Uchire,VE031203,NA,NA,NA,Manuel Ezequiel Bruzual,VE0312,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
74,Capital Pedro María Freites,VE031301,Capital Pedro Maria Freites,NA,NA,Pedro María Freites,VE0313,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
75,Libertador,VE031302,NA,NA,NA,Pedro María Freites,VE0313,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
76,Santa Rosa,VE031303,NA,NA,NA,Pedro María Freites,VE0313,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
77,Úrica,VE031304,Urica,NA,NA,Pedro María Freites,VE0313,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
78,Capital Piritu,VE031401,NA,NA,NA,Piritu,VE0314,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
79,San Francisco,VE031402,NA,NA,NA,Piritu,VE0314,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
80,Capital San José de Guanipa,VE031501,Capital San Jose de Guanipa,NA,NA,San José de Guanipa,VE0315,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
81,Capital San Juan de Capistrano,VE031601,NA,NA,NA,San Juan de Capistrano,VE0316,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
82,Boca de Chávez,VE031602,Boca de Chavez,NA,NA,San Juan de Capistrano,VE0316,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
83,Santa Ana,VE031701,NA,NA,NA,Santa Ana,VE0317,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
84,Pueblo Nuevo,VE031702,NA,NA,NA,Santa Ana,VE0317,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
85,El Carmen,VE031801,NA,NA,NA,Simón Bolívar,VE0318,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
86,San Cristóbal,VE031802,San Cristobal,NA,NA,Simón Bolívar,VE0318,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
87,Bergantín,VE031803,Bergantin,NA,NA,Simón Bolívar,VE0318,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
88,Caigua,VE031804,NA,NA,NA,Simón Bolívar,VE0318,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
89,El Pilar,VE031805,NA,NA,NA,Simón Bolívar,VE0318,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
90,Naricual,VE031806,NA,NA,NA,Simón Bolívar,VE0318,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
91,Miguel Otero Silva,VE031902,NA,NA,NA,Simón Rodríguez,VE0319,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
92,Capital Sir Arthur Mc Gregor,VE032001,NA,NA,NA,Sir Arthur Mc Gregor,VE0320,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
93,Tomas Alfaro Calatrava,VE032002,NA,NA,NA,Sir Arthur Mc Gregor,VE0320,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
94,Capital Diego Bautista Urbaneja,VE032101,NA,NA,NA,Diego Bautista Urbaneja,VE0321,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
95,El Morro,VE032102,NA,NA,NA,Diego Bautista Urbaneja,VE0321,Anzoátegui,VE03,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
96,Urbana Achaguas,VE040101,NA,NA,NA,Achaguas,VE0401,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
97,El Yagual,VE040103,NA,NA,NA,Achaguas,VE0401,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
98,Guachara,VE040104,NA,NA,NA,Achaguas,VE0401,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
99,Mucuritas,VE040105,NA,NA,NA,Achaguas,VE0401,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
100,Queseras del Medio,VE040106,NA,NA,NA,Achaguas,VE0401,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
101,Urbana Biruaca,VE040201,NA,NA,NA,Biruaca,VE0402,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
102,Urbana Bruzual,VE040301,NA,NA,NA,Muñoz,VE0403,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
103,Mantecal,VE040302,NA,NA,NA,Muñoz,VE0403,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
104,Quintero,VE040303,NA,NA,NA,Muñoz,VE0403,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
105,Rincón Hondo,VE040304,Rincon Hondo,NA,NA,Muñoz,VE0403,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
106,San Vicente,VE040305,NA,NA,NA,Muñoz,VE0403,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
107,Urbana Guasdualito,VE040401,NA,NA,NA,Páez,VE0404,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
108,Arismendi,VE040402,NA,NA,NA,Páez,VE0404,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
109,El Amparo,VE040403,NA,NA,NA,Páez,VE0404,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
110,San Camilo,VE040404,NA,NA,NA,Páez,VE0404,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
111,Urdaneta,VE040405,NA,NA,NA,Páez,VE0404,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
112,San Juan de Payara,VE040501,NA,NA,NA,Pedro Camejo,VE0405,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
113,Codazzi,VE040502,NA,NA,NA,Pedro Camejo,VE0405,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
114,Cunaviche,VE040503,NA,NA,NA,Pedro Camejo,VE0405,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
115,Urbana Elorza,VE040601,NA,NA,NA,Rómulo Gallegos,VE0406,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
116,La Trinidad,VE040602,NA,NA,NA,Rómulo Gallegos,VE0406,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
117,Urbana San Fernando de Apure,VE040701,NA,NA,NA,San Fernando,VE0407,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
118,Peñalver,VE040703,Penalver,NA,NA,San Fernando,VE0407,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
119,San Rafael de Atamaica,VE040704,NA,NA,NA,San Fernando,VE0407,Apure,VE04,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
120,Capital Bolívar,VE050101,Capital Bolivar,NA,NA,Bolívar,VE0501,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
121,Camatagua,VE050201,NA,NA,NA,Camatagua,VE0502,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
122,No Urbana Carmen de Cura,VE050202,NA,NA,NA,Camatagua,VE0502,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
123,No Urbana Choroni,VE050302,NA,NA,NA,Girardot,VE0503,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
124,Urbana las Delicias,VE050303,NA,NA,NA,Girardot,VE0503,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
125,Urbana Madre María de San José,VE050304,Urbana Madre Maria de San Jose,NA,NA,Girardot,VE0503,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
126,Urbana Joaquín Crespo,VE050305,Urbana Joaquin Crespo,NA,NA,Girardot,VE0503,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
127,Urbana Pedro José Ovalles,VE050306,Urbana Pedro Jose Ovalles,NA,NA,Girardot,VE0503,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
128,Urbana José Casanova Godoy,VE050307,Urbana Jose Casanova Godoy,NA,NA,Girardot,VE0503,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
129,Urbana Andrés Eloy Blanco,VE050308,Urbana Andres Eloy Blanco,NA,NA,Girardot,VE0503,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
130,Urbana los Tacariguas,VE050309,NA,NA,NA,Girardot,VE0503,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
131,Capital José Ángel Lamas,VE050401,Capital Jose Angel Lamas,NA,NA,José Ángel Lamas,VE0504,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
132,Urbana Juan Vicente Bolívar y Ponte,VE050501,Urbana Juan Vicente Bolivar y Ponte,NA,NA,José Félix Ribas,VE0505,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
133,Urbana Castor Nieves Ríos,VE050502,Urbana Castor Nieves Rios,NA,NA,José Félix Ribas,VE0505,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
134,No Urbana las Guacamayas,VE050503,NA,NA,NA,José Félix Ribas,VE0505,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
135,No Urbana Pao de Zarate,VE050504,NA,NA,NA,José Félix Ribas,VE0505,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
136,No Urbana Zuata,VE050505,NA,NA,NA,José Félix Ribas,VE0505,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
137,Capital José Rafael Revenga,VE050601,Capital Jose Rafael Revenga,NA,NA,José Rafael Revenga,VE0506,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
138,Libertador,VE050701,NA,NA,NA,Libertador,VE0507,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
139,No Urbana San Martin de Porres,VE050702,NA,NA,NA,Libertador,VE0507,Aragua,VE05,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),VE,1525219200000,1614038400000,NA
