OBJECTID,admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
29,Ichon,KP0414,NA,NA,NA,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
30,Jaerong,KP0912,NA,NA,NA,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
31,Janggang,KP0507,NA,NA,NA,Jagang,KP05,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
32,Jangjin,KP0314,NA,NA,NA,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
33,Jangphung,KP0804,NA,NA,NA,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
34,Jangyon,KP0905,NA,NA,NA,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
35,Jasong,KP0510,NA,NA,NA,Jagang,KP05,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
36,Jonchon,KP0505,NA,NA,NA,Jagang,KP05,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
37,Jongju City,KP0602,NA,NA,NA,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
38,Jongphyong,KP0315,NA,NA,NA,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
39,Junggang,KP0509,NA,NA,NA,Jagang,KP05,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
40,Junghwa,KP0821,NA,NA,NA,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
41,Jungsan,KP0708,NA,NA,NA,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
42,Kabsan,KP0111,NA,NA,NA,Ryanggang,KP01,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
43,Kaechon City,KP0704,NA,NA,NA,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
44,Kaesong City,KP0803,NA,NA,NA,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
45,Kangdong,KP1023,NA,NA,NA,Pyongyang,KP10,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
46,Kanggye City,KP0501,NA,NA,NA,Jagang,KP05,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
47,Kangnam,KP0820,NA,NA,NA,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
48,Kangryong,KP0902,NA,NA,NA,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
49,Kangso,KP1106,NA,NA,NA,Nampo,KP11,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
50,Kilju,KP0211,NA,NA,NA,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
51,Kim Chaek City,KP0202,NA,NA,NA,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
52,Kim Hyong Gwon,KP0105,NA,NA,NA,Ryanggang,KP01,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
53,Kim Hyong Jik,KP0104,NA,NA,NA,Ryanggang,KP01,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
54,Kim Jong Suk,KP0103,NA,NA,NA,Ryanggang,KP01,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
55,Kimhwa,KP0409,NA,NA,NA,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
56,Koksan,KP0814,NA,NA,NA,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
57,Kophung,KP0515,NA,NA,NA,Jagang,KP05,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
58,Kosan,KP0404,NA,NA,NA,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
59,Kosong,KP0406,NA,NA,NA,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
60,Kowon,KP0318,NA,NA,NA,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
61,Kujang,KP0615,NA,NA,NA,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
62,Kumchon,KP0817,NA,NA,NA,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
63,Kumgang,KP0407,NA,NA,NA,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
64,Kumho,KP0326,NA,NA,NA,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
65,Kumya,KP0316,NA,NA,NA,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
66,Kusong City,KP0603,NA,NA,NA,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
67,Kwail,KP0919,NA,NA,NA,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
68,Kwaksan,KP0611,NA,NA,NA,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
69,Kyonghung,KP0222,NA,NA,NA,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
70,Kyongsong,KP0216,NA,NA,NA,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
71,Kyongwon,KP0221,NA,NA,NA,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
72,Maengsan,KP0722,NA,NA,NA,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
73,Manpho City,KP0502,NA,NA,NA,Jagang,KP05,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
74,Munchon City,KP0402,NA,NA,NA,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
75,Mundok,KP0716,NA,NA,NA,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
76,Musan,KP0218,NA,NA,NA,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
77,Myongchon,KP0213,NA,NA,NA,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
78,Myonggan,KP0214,NA,NA,NA,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
79,Nampo City,KP1102,NA,NA,NA,Nampo,KP11,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
80,Nyongbyon,KP0614,NA,NA,NA,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
81,Nyongwon,KP0724,NA,NA,NA,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
82,Onchon,KP1103,NA,NA,NA,Nampo,KP11,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
83,Ongjin,KP0903,NA,NA,NA,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
84,Onsong,KP0220,NA,NA,NA,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
85,Orang,KP0215,NA,NA,NA,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
86,Paechon,KP0915,NA,NA,NA,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
87,Paekam,KP0110,NA,NA,NA,Ryanggang,KP01,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
88,Pakchon,KP0613,NA,NA,NA,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
89,Phangyo,KP0415,NA,NA,NA,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
90,Phihyon,KP0605,NA,NA,NA,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
91,Phungso,KP0112,NA,NA,NA,Ryanggang,KP01,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
92,Phyonggang,KP0412,NA,NA,NA,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
93,Phyongsan,KP0816,NA,NA,NA,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
94,Pochon,KP0106,NA,NA,NA,Ryanggang,KP01,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
95,Pongchon,KP0914,NA,NA,NA,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
96,Pongsan,KP0807,NA,NA,NA,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
97,Popdong,KP0416,NA,NA,NA,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
98,Pujon,KP0313,NA,NA,NA,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
99,Pukchang,KP0721,NA,NA,NA,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
100,Pukchong,KP0321,NA,NA,NA,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
101,Puryong,KP0219,NA,NA,NA,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
102,Pyokdong,KP0604,NA,NA,NA,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
103,Pyoksong,KP0920,NA,NA,NA,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
104,Pyongsong City,KP0701,NA,NA,NA,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
105,Pyongwon,KP0714,NA,NA,NA,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
106,Pyongyang,KP1001,NA,NA,NA,Pyongyang,KP10,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
107,Rakwon,KP0319,NA,NA,NA,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
108,Rangrim,KP0504,NA,NA,NA,Jagang,KP05,Democratic People's Republic of Korea (the),KP,1356998400000,1561334400000,NA
