OBJECTID,admin4Name_en,admin4Pcode,admin4RefName,admin4AltName1_en,admin4AltName2_en,admin3Name_en,admin3Pcode,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo,ADM1_ID,ADM2_ID,ADM3_ID
2070,041,ZA7980041,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2071,042,ZA7980042,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2072,043,ZA7980043,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2073,050,ZA7980050,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2074,051,ZA7980051,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2075,052,ZA7980052,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2076,083,ZA7990083,NA,NA,NA,City of Tshwane,ZA7990,City of Tshwane,ZA799,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,TSH,TSH
2077,084,ZA7990084,NA,NA,NA,City of Tshwane,ZA7990,City of Tshwane,ZA799,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,TSH,TSH
2078,085,ZA7990085,NA,NA,NA,City of Tshwane,ZA7990,City of Tshwane,ZA799,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,TSH,TSH
2079,086,ZA7990086,NA,NA,NA,City of Tshwane,ZA7990,City of Tshwane,ZA799,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,TSH,TSH
2080,087,ZA7990087,NA,NA,NA,City of Tshwane,ZA7990,City of Tshwane,ZA799,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,TSH,TSH
2081,088,ZA7990088,NA,NA,NA,City of Tshwane,ZA7990,City of Tshwane,ZA799,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,TSH,TSH
2082,018,ZA8302018,NA,NA,NA,Msukaligwa,ZA8302,Gert Sibande,ZA830,Mpumalanga,ZA8,South Africa,ZA,1545868800000,1604880000000,NA,MP,DC30,MP302
2083,019,ZA8302019,NA,NA,NA,Msukaligwa,ZA8302,Gert Sibande,ZA830,Mpumalanga,ZA8,South Africa,ZA,1545868800000,1604880000000,NA,MP,DC30,MP302
2084,001,ZA8302001,NA,NA,NA,Msukaligwa,ZA8302,Gert Sibande,ZA830,Mpumalanga,ZA8,South Africa,ZA,1545868800000,1604880000000,NA,MP,DC30,MP302
2085,017,ZA5950017,NA,NA,NA,eThekwini,ZA5950,eThekwini,ZA595,KwaZulu-Natal,ZA5,South Africa,ZA,1545868800000,1604880000000,NA,KZN,ETH,ETH
2086,018,ZA5950018,NA,NA,NA,eThekwini,ZA5950,eThekwini,ZA595,KwaZulu-Natal,ZA5,South Africa,ZA,1545868800000,1604880000000,NA,KZN,ETH,ETH
2087,019,ZA5950019,NA,NA,NA,eThekwini,ZA5950,eThekwini,ZA595,KwaZulu-Natal,ZA5,South Africa,ZA,1545868800000,1604880000000,NA,KZN,ETH,ETH
2088,020,ZA5950020,NA,NA,NA,eThekwini,ZA5950,eThekwini,ZA595,KwaZulu-Natal,ZA5,South Africa,ZA,1545868800000,1604880000000,NA,KZN,ETH,ETH
2089,005,ZA6374005,NA,NA,NA,Kgetlengrivier,ZA6374,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW374
2090,006,ZA6374006,NA,NA,NA,Kgetlengrivier,ZA6374,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW374
2091,007,ZA6374007,NA,NA,NA,Kgetlengrivier,ZA6374,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW374
2092,008,ZA6374008,NA,NA,NA,Kgetlengrivier,ZA6374,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW374
2093,001,ZA6375001,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2094,002,ZA6375002,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2095,003,ZA6375003,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2096,004,ZA6375004,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2097,005,ZA6375005,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2098,006,ZA6375006,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2099,007,ZA6375007,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2100,008,ZA6375008,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2101,003,ZA1910003,NA,NA,NA,City of Cape Town,ZA1910,City of Cape Town,ZA191,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,CPT,CPT
2102,004,ZA1910004,NA,NA,NA,City of Cape Town,ZA1910,City of Cape Town,ZA191,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,CPT,CPT
2103,005,ZA1910005,NA,NA,NA,City of Cape Town,ZA1910,City of Cape Town,ZA191,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,CPT,CPT
2104,006,ZA1910006,NA,NA,NA,City of Cape Town,ZA1910,City of Cape Town,ZA191,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,CPT,CPT
2105,007,ZA1910007,NA,NA,NA,City of Cape Town,ZA1910,City of Cape Town,ZA191,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,CPT,CPT
2106,023,ZA1910023,NA,NA,NA,City of Cape Town,ZA1910,City of Cape Town,ZA191,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,CPT,CPT
2107,024,ZA1910024,NA,NA,NA,City of Cape Town,ZA1910,City of Cape Town,ZA191,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,CPT,CPT
2108,025,ZA1910025,NA,NA,NA,City of Cape Town,ZA1910,City of Cape Town,ZA191,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,CPT,CPT
2109,026,ZA1910026,NA,NA,NA,City of Cape Town,ZA1910,City of Cape Town,ZA191,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,CPT,CPT
2110,027,ZA1910027,NA,NA,NA,City of Cape Town,ZA1910,City of Cape Town,ZA191,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,CPT,CPT
2111,010,ZA9473010,NA,NA,NA,Makhuduthamaga,ZA9473,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM473
2112,011,ZA9473011,NA,NA,NA,Makhuduthamaga,ZA9473,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM473
2113,012,ZA9473012,NA,NA,NA,Makhuduthamaga,ZA9473,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM473
2114,013,ZA9473013,NA,NA,NA,Makhuduthamaga,ZA9473,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM473
2115,014,ZA9473014,NA,NA,NA,Makhuduthamaga,ZA9473,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM473
2116,015,ZA9473015,NA,NA,NA,Makhuduthamaga,ZA9473,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM473
2117,012,ZA1031012,NA,NA,NA,Theewaterskloof,ZA1031,Overberg,ZA103,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,DC3,WC031
2118,013,ZA1031013,NA,NA,NA,Theewaterskloof,ZA1031,Overberg,ZA103,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,DC3,WC031
2119,014,ZA1031014,NA,NA,NA,Theewaterskloof,ZA1031,Overberg,ZA103,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,DC3,WC031
2120,001,ZA1032001,NA,NA,NA,Overstrand,ZA1032,Overberg,ZA103,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,DC3,WC032
2121,007,ZA8304007,NA,NA,NA,Dr Pixley Ka Isaka Seme,ZA8304,Gert Sibande,ZA830,Mpumalanga,ZA8,South Africa,ZA,1545868800000,1604880000000,NA,MP,DC30,MP304
2122,012,ZA6381012,NA,NA,NA,Ratlou,ZA6381,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW381
2123,013,ZA6381013,NA,NA,NA,Ratlou,ZA6381,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW381
2124,024,ZA6383024,NA,NA,NA,Mafikeng,ZA6383,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW383
2125,025,ZA6383025,NA,NA,NA,Mafikeng,ZA6383,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW383
2126,026,ZA6383026,NA,NA,NA,Mafikeng,ZA6383,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW383
2127,027,ZA6383027,NA,NA,NA,Mafikeng,ZA6383,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW383
2128,011,ZA6397011,NA,NA,NA,Kagisano/Molopo,ZA6397,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW397
2129,009,ZA6375009,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2130,010,ZA6375010,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2131,011,ZA6375011,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2132,012,ZA6375012,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2133,013,ZA6375013,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2134,014,ZA6375014,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2135,015,ZA6375015,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2136,016,ZA6375016,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2137,021,ZA6375021,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2138,022,ZA6375022,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2139,023,ZA6375023,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2140,024,ZA6375024,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2141,025,ZA6375025,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2142,026,ZA6375026,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2143,027,ZA6375027,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2144,028,ZA6375028,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2145,033,ZA6375033,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2146,034,ZA6375034,NA,NA,NA,Moses Kotane,ZA6375,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW375
2147,001,ZA6385001,NA,NA,NA,Ramotshere Moiloa,ZA6385,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW385
2148,002,ZA6385002,NA,NA,NA,Ramotshere Moiloa,ZA6385,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW385
2149,003,ZA6385003,NA,NA,NA,Ramotshere Moiloa,ZA6385,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW385
2150,004,ZA6385004,NA,NA,NA,Ramotshere Moiloa,ZA6385,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW385
2151,005,ZA6385005,NA,NA,NA,Ramotshere Moiloa,ZA6385,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW385
2152,006,ZA6385006,NA,NA,NA,Ramotshere Moiloa,ZA6385,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW385
2153,007,ZA6385007,NA,NA,NA,Ramotshere Moiloa,ZA6385,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW385
2154,008,ZA6385008,NA,NA,NA,Ramotshere Moiloa,ZA6385,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW385
2155,009,ZA6385009,NA,NA,NA,Ramotshere Moiloa,ZA6385,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW385
2156,016,ZA6385016,NA,NA,NA,Ramotshere Moiloa,ZA6385,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW385
2157,017,ZA6385017,NA,NA,NA,Ramotshere Moiloa,ZA6385,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW385
2158,018,ZA6385018,NA,NA,NA,Ramotshere Moiloa,ZA6385,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW385
2159,019,ZA6385019,NA,NA,NA,Ramotshere Moiloa,ZA6385,Ngaka Modiri Molema,ZA638,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC38,NW385
2160,001,ZA6393001,NA,NA,NA,Mamusa,ZA6393,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW393
2161,002,ZA6393002,NA,NA,NA,Mamusa,ZA6393,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW393
2162,003,ZA6393003,NA,NA,NA,Mamusa,ZA6393,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW393
2163,004,ZA6393004,NA,NA,NA,Mamusa,ZA6393,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW393
2164,005,ZA6393005,NA,NA,NA,Mamusa,ZA6393,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW393
2165,006,ZA6393006,NA,NA,NA,Mamusa,ZA6393,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW393
2166,007,ZA6393007,NA,NA,NA,Mamusa,ZA6393,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW393
2167,008,ZA6393008,NA,NA,NA,Mamusa,ZA6393,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW393
2168,009,ZA6393009,NA,NA,NA,Mamusa,ZA6393,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW393
2169,001,ZA6394001,NA,NA,NA,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW394
2170,002,ZA6394002,NA,NA,NA,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW394
2171,003,ZA6394003,NA,NA,NA,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW394
2172,004,ZA6394004,NA,NA,NA,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW394
2173,012,ZA6394012,NA,NA,NA,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW394
2174,018,ZA6394018,NA,NA,NA,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW394
2175,019,ZA6394019,NA,NA,NA,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW394
2176,020,ZA6394020,NA,NA,NA,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW394
2177,021,ZA6394021,NA,NA,NA,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW394
2178,022,ZA6394022,NA,NA,NA,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW394
2179,013,ZA6394013,NA,NA,NA,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW394
2180,014,ZA6394014,NA,NA,NA,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW394
2181,015,ZA6394015,NA,NA,NA,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW394
2182,016,ZA6394016,NA,NA,NA,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW394
2183,017,ZA6394017,NA,NA,NA,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC39,NW394
2184,028,ZA6373028,NA,NA,NA,Rustenburg,ZA6373,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW373
2185,002,ZA6374002,NA,NA,NA,Kgetlengrivier,ZA6374,Bojanala,ZA637,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC37,NW374
2186,054,ZA1910054,NA,NA,NA,City of Cape Town,ZA1910,City of Cape Town,ZA191,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,CPT,CPT
2187,001,ZA1012001,NA,NA,NA,Cederberg,ZA1012,West Coast,ZA101,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,DC1,WC012
2188,003,ZA1013003,NA,NA,NA,Bergrivier,ZA1013,West Coast,ZA101,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,DC1,WC013
2189,006,ZA1014006,NA,NA,NA,Saldanha Bay,ZA1014,West Coast,ZA101,Western Cape,ZA1,South Africa,ZA,1545868800000,1604880000000,NA,WC,DC1,WC014
2190,023,ZA7980023,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2191,024,ZA7980024,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2192,025,ZA7980025,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2193,026,ZA7980026,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2194,027,ZA7980027,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2195,093,ZA7980093,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2196,094,ZA7980094,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2197,095,ZA7980095,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2198,096,ZA7980096,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2199,097,ZA7980097,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2200,133,ZA7980133,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2201,134,ZA7980134,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2202,135,ZA7980135,NA,NA,NA,City of Johannesburg,ZA7980,City of Johannesburg,ZA798,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,JHB,JHB
2203,001,ZA7990001,NA,NA,NA,City of Tshwane,ZA7990,City of Tshwane,ZA799,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,TSH,TSH
2204,002,ZA7990002,NA,NA,NA,City of Tshwane,ZA7990,City of Tshwane,ZA799,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,TSH,TSH
2205,095,ZA7990095,NA,NA,NA,City of Tshwane,ZA7990,City of Tshwane,ZA799,Gauteng,ZA7,South Africa,ZA,1545868800000,1604880000000,NA,GT,TSH,TSH
2206,007,ZA5950007,NA,NA,NA,eThekwini,ZA5950,eThekwini,ZA595,KwaZulu-Natal,ZA5,South Africa,ZA,1545868800000,1604880000000,NA,KZN,ETH,ETH
2207,008,ZA5950008,NA,NA,NA,eThekwini,ZA5950,eThekwini,ZA595,KwaZulu-Natal,ZA5,South Africa,ZA,1545868800000,1604880000000,NA,KZN,ETH,ETH
2208,009,ZA5950009,NA,NA,NA,eThekwini,ZA5950,eThekwini,ZA595,KwaZulu-Natal,ZA5,South Africa,ZA,1545868800000,1604880000000,NA,KZN,ETH,ETH
2209,010,ZA5950010,NA,NA,NA,eThekwini,ZA5950,eThekwini,ZA595,KwaZulu-Natal,ZA5,South Africa,ZA,1545868800000,1604880000000,NA,KZN,ETH,ETH
2210,011,ZA5950011,NA,NA,NA,eThekwini,ZA5950,eThekwini,ZA595,KwaZulu-Natal,ZA5,South Africa,ZA,1545868800000,1604880000000,NA,KZN,ETH,ETH
2211,020,ZA5252020,NA,NA,NA,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,1545868800000,1604880000000,NA,KZN,DC25,KZN252
2212,021,ZA5252021,NA,NA,NA,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,1545868800000,1604880000000,NA,KZN,DC25,KZN252
2213,022,ZA5252022,NA,NA,NA,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,1545868800000,1604880000000,NA,KZN,DC25,KZN252
2214,023,ZA5252023,NA,NA,NA,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,1545868800000,1604880000000,NA,KZN,DC25,KZN252
