OBJECTID,admin4Name_en,admin4Pcode,admin4RefName,admin4AltName1_en,admin4AltName2_en,admin3Name_en,admin3Pcode,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
472,Banshkhali Paurashava,BD20150899,NA,NA,NA,Banshkhali,BD201508,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
473,Banshtail,BD30936634,NA,NA,NA,Mirzapur,BD309366,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
474,Banshtali,BD40017311,NA,NA,NA,Rampal,BD400173,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
475,Banwarinagar,BD50763310,NA,NA,NA,Faridpur,BD507633,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
476,Baola,BD45618127,NA,NA,NA,Phulpur,BD456181,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
477,Bapta,BD10091814,NA,NA,NA,Bhola Sadar,BD100918,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
478,Bara Alampur,BD55857616,NA,NA,NA,Pirganj,BD558576,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
479,Bara Baisdia,BD10785727,NA,NA,NA,Galachipa,BD107857,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
480,Bara Bakia,BD20225611,NA,NA,NA,Pekua,BD202256,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
481,Bara Baria,BD40011419,NA,NA,NA,Chitalmari,BD400114,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
482,Bara Bazar,BD40443310,NA,NA,NA,Kaliganj,BD404433,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
483,Bara Bhita,BD55491813,NA,NA,NA,Phulbari,BD554918,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
484,Bara Bighai,BD10789531,NA,NA,NA,Patuakhali Sadar,BD107895,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
485,Bara Bihanali,BD50811222,NA,NA,NA,Baghmara,BD508112,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
486,Bara Chapa,BD30685221,NA,NA,NA,Manohardi,BD306852,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
487,Bara Chatul,BD60915913,NA,NA,NA,Kanaighat,BD609159,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
488,Bara Dargah,BD55857622,NA,NA,NA,Pirganj,BD558576,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
489,Bara Dhul,BD50881113,NA,NA,NA,Belkuchi,BD508811,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
490,Bara Gopalpur,BD30869412,NA,NA,NA,Zanjira,BD308694,Shariatpur,BD3086,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
491,Bara Harina,BD20842131,NA,NA,NA,Barkal,BD208421,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
492,Bara Harishpur,BD50696320,NA,NA,NA,Natore Sadar,BD506963,Natore,BD5069,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
493,Bara Hazratpur,BD55855826,NA,NA,NA,Mitha Pukur,BD558558,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
494,Bara Jalia,BD10063613,NA,NA,NA,Hizla,BD100636,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
495,Bara Karai (uttar Bara Karai),BD20192723,NA,NA,NA,Chandina,BD201927,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
496,Bara Kharpan,BD45724011,NA,NA,NA,Kalmakanda,BD457240,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
497,Bara Kheri,BD20517313,NA,NA,NA,Ramgati,BD205173,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
498,Bara Kotha,BD10069421,NA,NA,NA,Wazirpur,BD100694,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
499,Bara Krishnagar,BD30869421,NA,NA,NA,Zanjira,BD308694,Shariatpur,BD3086,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
500,Bara Machhua,BD10795817,NA,NA,NA,Mathbaria,BD107958,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
501,Bara Maheskhali,BD20224911,NA,NA,NA,Maheshkhali,BD202249,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
502,Bara Malancha,BD10099119,NA,NA,NA,Tazumuddin,BD100991,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
503,Bara Manika,BD10092116,NA,NA,NA,Burhanuddin,BD100921,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
504,Bara Palashbari,BD55940831,NA,NA,NA,Baliadangi,BD559408,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
505,Bara Pangashi,BD50889421,NA,NA,NA,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
506,Bara Para,BD20193324,NA,NA,NA,Comilla Sadar Dakshin,BD201933,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
507,Bara Shalghar,BD20194010,NA,NA,NA,Debidwar,BD201940,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
508,Bara Shashi,BD55772512,NA,NA,NA,Boda,BD557725,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
509,Bara Thakuri,BD60919419,NA,NA,NA,Zakiganj,BD609194,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
510,Bara Uthan,BD20156118,NA,NA,NA,Patiya,BD201561,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
511,Barabagi,BD10040939,NA,NA,NA,Amtali,BD100409,Barguna,BD1004,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
512,Barabala,BD55855821,NA,NA,NA,Mitha Pukur,BD558558,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
513,Barabari,BD55525520,NA,NA,NA,Lalmonirhat Sadar,BD555255,Lalmonirhat,BD5552,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
514,Barabari,BD55940821,NA,NA,NA,Baliadangi,BD559408,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
515,Barabaria,BD45612211,NA,NA,NA,Gaffargaon,BD456122,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
516,Barabhita,BD55734525,NA,NA,NA,Kishoreganj,BD557345,Nilphamari,BD5573,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
517,Barabil,BD55852719,NA,NA,NA,Gangachara,BD558527,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
518,Barabkunda,BD20158619,NA,NA,NA,Sitakunda,BD201586,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
519,Baradal,BD40870425,NA,NA,NA,Assasuni,BD408704,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
520,Baradi,BD30670427,NA,NA,NA,Sonargaon,BD306704,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
521,Baradi,BD40180715,NA,NA,NA,Alamdanga,BD401807,Chuadanga,BD4018,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
522,Baragachhi,BD50817227,NA,NA,NA,Paba,BD508172,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
523,Baragaon,BD20758317,NA,NA,NA,Sonaimuri,BD207583,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
524,Baragaon,BD55949426,NA,NA,NA,Thakurgaon Sadar,BD559494,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
525,Baragharia,BD30484213,NA,NA,NA,Karimganj,BD304842,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
526,Baragharia,BD50706619,NA,NA,NA,Nawabganj Sadar,BD507066,Nawabganj,BD5070,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
527,Baraghop,BD20224527,NA,NA,NA,Kutubdia,BD202245,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
528,Baragram,BD45616516,NA,NA,NA,Muktagachha,BD456165,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
529,Barahal,BD60919415,NA,NA,NA,Zakiganj,BD609194,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
530,Barahar,BD50889414,NA,NA,NA,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
531,Barahatia,BD20154718,NA,NA,NA,Lohagara,BD201547,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
532,Barahit,BD45613113,NA,NA,NA,Ishwarganj,BD456131,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
533,Barai Para,BD40010817,NA,NA,NA,Bagerhat Sadar,BD400108,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
534,Baraid,BD30567028,NA,NA,NA,Saturia,BD305670,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
535,Baraigram,BD50691521,NA,NA,NA,Baraigram,BD506915,Natore,BD5069,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
536,Baraigram Paurashava,BD50691599,NA,NA,NA,Baraigram,BD506915,Natore,BD5069,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
537,Baraikandi,BD60913136,NA,NA,NA,Dakshin Surma,BD609131,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
538,Baraikhali,BD30598420,NA,NA,NA,Sreenagar,BD305984,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
539,Baraikhali,BD40016023,NA,NA,NA,Morrelganj,BD400160,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
540,Barail,BD20128581,NA,NA,NA,Nabinagar,BD201285,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
541,Barail,BD50386128,NA,NA,NA,Khetlal,BD503861,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
542,Baraitali,BD20221616,NA,NA,NA,Chakaria,BD202216,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
543,Baraiuri,BD60361131,NA,NA,NA,Baniachong,BD603611,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
544,Barakanda,BD20197512,NA,NA,NA,Meghna,BD201975,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
545,Barakandi,BD30869414,NA,NA,NA,Zanjira,BD308694,Shariatpur,BD3086,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
546,Barakhada,BD40507925,NA,NA,NA,Kushtia Sadar,BD405079,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
547,Barakhain,BD20150428,NA,NA,NA,Anowara,BD201504,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
548,Barakhata,BD55523315,NA,NA,NA,Hatibandha,BD555233,Lalmonirhat,BD5552,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
549,Barakpur,BD40474017,NA,NA,NA,Dighalia,BD404740,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
550,Baralia,BD20156115,NA,NA,NA,Patiya,BD201561,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
551,Barama,BD20151828,NA,NA,NA,Chandanaish,BD201518,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
552,Baramchal,BD60586511,NA,NA,NA,Kulaura,BD605865,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
553,Baranala,BD20467017,NA,NA,NA,Matiranga,BD204670,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
554,Barapara,BD20193690,NA,NA,NA,Daudkandi,BD201936,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
555,Barasat,BD20150438,NA,NA,NA,Anowara,BD201504,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
556,Barasat,BD40479427,NA,NA,NA,Terokhada,BD404794,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
557,Barat,BD30827621,NA,NA,NA,Rajbari Sadar,BD308276,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
558,Baratali Banihari,BD45726321,NA,NA,NA,Mohanganj,BD457263,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
559,Baratia,BD30562235,NA,NA,NA,Ghior,BD305622,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
560,Barera,BD20192715,NA,NA,NA,Chandina,BD201927,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
561,Bargachha,BD50648510,NA,NA,NA,Raninagar,BD506485,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
562,Barguna,BD10042828,NA,NA,NA,Barguna Sadar,BD100428,Barguna,BD1004,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
563,Barhatta,BD45720923,NA,NA,NA,Barhatta,BD457209,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
564,Baria,BD30333025,NA,NA,NA,Gazipur Sadar,BD303330,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
565,Bariadyala,BD20158628,NA,NA,NA,Sitakunda,BD201586,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
566,Baribari,BD30483325,NA,NA,NA,Itna,BD304833,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
567,Barikandi,BD20128512,NA,NA,NA,Nabinagar,BD201285,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
568,Barisal,BD55326713,NA,NA,NA,Palashbari,BD553267,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
569,Barishaba,BD30333613,NA,NA,NA,Kapasia,BD303336,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
570,Barkait (purba Chandina Uni),BD20192739,NA,NA,NA,Chandina,BD201927,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
571,Barkal,BD20151819,NA,NA,NA,Chandanaish,BD201518,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
572,Barkal,BD20842147,NA,NA,NA,Barkal,BD208421,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
573,Barkamta,BD20194023,NA,NA,NA,Debidwar,BD201940,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
574,Barkashia Biramp,BD45726310,NA,NA,NA,Mohanganj,BD457263,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
575,Barlekha,BD60581413,NA,NA,NA,Barlekha,BD605814,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
576,Barlekha Paurashava,BD60581499,NA,NA,NA,Barlekha,BD605814,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
577,Barmachhari,BD20466123,NA,NA,NA,Lakshmichhari,BD204661,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
578,Barmi,BD30338621,NA,NA,NA,Sreepur,BD303386,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
579,Barni,BD30359119,NA,NA,NA,Tungi Para,BD303591,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
580,Barni,BD60581415,NA,NA,NA,Barlekha,BD605814,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
581,Baroiar Hat Paurashava,BD20155300,NA,NA,NA,Mirsharai,BD201553,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
582,Barrah,BD30266227,NA,NA,NA,Nawabganj,BD302662,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
583,Barshail,BD50646021,NA,NA,NA,Naogaon Sadar,BD506460,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
584,Barthi,BD10063223,NA,NA,NA,Gaurnadi,BD100632,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
585,Baruakhali,BD30266233,NA,NA,NA,Nawabganj,BD302662,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
586,Barudia,BD30487915,NA,NA,NA,Pakundia,BD304879,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
587,Baruhas,BD50888910,NA,NA,NA,Tarash,BD508889,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
588,Barui Para,BD40509429,NA,NA,NA,Mirpur,BD405094,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
589,Baruia,BD10428413,NA,NA,NA,Rajapur,BD104284,Jhalokati,BD1042,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
590,Barura Paurashava,BD20190999,NA,NA,NA,Barura,BD201909,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
591,Basail,BD30597413,NA,NA,NA,Serajdikhan,BD305974,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
592,Basail,BD30930911,NA,NA,NA,Basail,BD309309,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
593,Basan,BD30333023,NA,NA,NA,Gazipur Sadar,BD303330,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
594,Basanda,BD10424017,NA,NA,NA,Jhalokati Sadar,BD104240,Jhalokati,BD1042,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
595,Basantapur,BD30827629,NA,NA,NA,Rajbari Sadar,BD308276,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
596,Basati,BD45616517,NA,NA,NA,Muktagachha,BD456165,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
597,Basikpur,BD20514314,NA,NA,NA,Lakshmipur Sadar,BD205143,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
598,Basta,BD30263813,NA,NA,NA,Keraniganj,BD302638,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
599,Basu Para,BD50811224,NA,NA,NA,Baghmara,BD508112,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
600,Basuari,BD40410915,NA,NA,NA,Bagher Para,BD404109,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
601,Basudeb,BD20121317,NA,NA,NA,Brahmanbaria Sadar,BD201213,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
602,Basudebpur,BD50813422,NA,NA,NA,Godagari,BD508134,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
603,Basundia,BD40414711,NA,NA,NA,Kotwali,BD404147,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
604,Basurhat Paurashava,BD20752199,NA,NA,NA,Companiganj,BD207521,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
605,Bataiya,BD20754723,NA,NA,NA,Kabirhat,BD207547,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
606,Batajore,BD10063231,NA,NA,NA,Gaurnadi,BD100632,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
607,Batakashi (purba Silpur),BD20192787,NA,NA,NA,Chandina,BD201927,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
608,Batamara,BD10066911,NA,NA,NA,Muladi,BD100669,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
609,Batara,BD50386119,NA,NA,NA,Khetlal,BD503861,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
610,Batiaghata,BD40471235,NA,NA,NA,Batiaghata,BD404712,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
611,Batikamari,BD30355822,NA,NA,NA,Muksudpur,BD303558,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
612,Batisha,BD20193115,NA,NA,NA,Chauddagram,BD201931,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
613,Batnatali,BD20466719,NA,NA,NA,Manikchhari,BD204667,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
614,Battajore,BD45390735,NA,NA,NA,Bakshiganj,BD453907,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
615,Battali,BD20150457,NA,NA,NA,Anowara,BD201504,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
616,Bauisena,BD40652815,NA,NA,NA,Kalia,BD406528,Narail,BD4065,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
617,Baulai,BD30484917,NA,NA,NA,Kishoreganj Sadar,BD304849,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
618,Baultali,BD30353213,NA,NA,NA,Gopalganj Sadar,BD303532,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
619,Baultali,BD30594415,NA,NA,NA,Lohajang,BD305944,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
620,Bauphal,BD10783829,NA,NA,NA,Bauphal,BD107838,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,1420070400000,1605225600000,NA
621,Baura,BD55527013,NA,NA,NA,Patgram,BD555270,Lalmonirhat,BD5552,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
622,Bauria,BD20157820,NA,NA,NA,Sandwip,BD201578,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
623,Bausa,BD50811023,NA,NA,NA,Bagha,BD508110,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,1420070400000,1605225600000,NA
624,Bausha,BD60367714,NA,NA,NA,Nabiganj,BD603677,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
625,Baushi,BD45720935,NA,NA,NA,Barhatta,BD457209,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,1420070400000,1605225600000,NA
626,Bausia,BD30592421,NA,NA,NA,Gazaria,BD305924,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
627,Bayaragadi,BD30597420,NA,NA,NA,Serajdikhan,BD305974,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
628,Bayek,BD20126331,NA,NA,NA,Kasba,BD201263,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
629,Bayratala Dakshin,BD30548715,NA,NA,NA,Shib Char,BD305487,Madaripur,BD3054,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
630,Bayratala Uttar,BD30548718,NA,NA,NA,Shib Char,BD305487,Madaripur,BD3054,Dhaka,BD30,Bangladesh,BD,1420070400000,1605225600000,NA
631,Bazalia,BD20158221,NA,NA,NA,Satkania,BD201582,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
632,Bazra,BD20758321,NA,NA,NA,Sonaimuri,BD207583,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
633,Bazra,BD55499416,NA,NA,NA,Ulipur,BD554994,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
634,Beani Bazar,BD60911717,NA,NA,NA,Beani Bazar,BD609117,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
635,Beani Bazar Paurashava,BD60911799,NA,NA,NA,Beani Bazar,BD609117,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
636,Begampur,BD40182323,NA,NA,NA,Chuadanga Sadar,BD401823,Chuadanga,BD4018,Khulna,BD40,Bangladesh,BD,1420070400000,1605225600000,NA
637,Begumganj,BD20750724,NA,NA,NA,Begumganj,BD207507,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,1420070400000,1605225600000,NA
638,Begumganj,BD55499414,NA,NA,NA,Ulipur,BD554994,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
639,Begunbari,BD55949417,NA,NA,NA,Thakurgaon Sadar,BD559494,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,1420070400000,1605225600000,NA
640,Beheli,BD60905013,NA,NA,NA,Jamalganj,BD609050,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,1420070400000,1605225600000,NA
