OBJECTID,admin2Name_en,admin2Name_ar,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin2AltName1_ar,admin2AltName2_ar,admin1Name_en,admin1Name_ar,admin1Pcode,admin0Name_en,admin0Name_ar,admin0Pcode,date,validOn,ValidTo
309,Shubra Al-Khayma 1,قسم أول شبرا الخيمة,EG1406,Shubra Al-Khayma 1,NA,NA,NA,NA,Kalyoubia,القليوبية,EG14,Egypt,مِصر,EG,1136073600000,1492732800000,NA
310,Shubra Al-Khayma 2,قسم ثان شبرا الخيمة,EG1407,Shubra Al-Khayma 2,NA,NA,NA,NA,Kalyoubia,القليوبية,EG14,Egypt,مِصر,EG,1136073600000,1492732800000,NA
311,Shubra Khît,مركز شبراخيت,EG1810,Shubra Khit,NA,NA,NA,NA,Behera,البحيرة,EG18,Egypt,مِصر,EG,1136073600000,1492732800000,NA
312,Sidfa,مركز صدفا,EG2511,Sidfa,NA,NA,NA,NA,Assiut,أسيوط,EG25,Egypt,مِصر,EG,1136073600000,1492732800000,NA
313,Sidi Barani,قسم سيدى برانى,EG3305,Sidi Barani,NA,NA,NA,NA,Matrouh,مطروح,EG33,Egypt,مِصر,EG,1136073600000,1492732800000,NA
314,Sidi Gabir,قسم  سيدى جابر,EG0203,Sidi Gabir,NA,NA,NA,NA,Alexandria,الاسكندرية,EG02,Egypt,مِصر,EG,1136073600000,1492732800000,NA
315,Sidi Salim,مركز سيدى سالم,EG1507,Sidi Salim,NA,NA,NA,NA,Kafr El-Shikh,كفر الشيخ,EG15,Egypt,مِصر,EG,1136073600000,1492732800000,NA
316,Sinbillawin,مركز السنبلاوين,EG1205,Sinbillawin,NA,NA,NA,NA,Dakahlia,الدقهلية,EG12,Egypt,مِصر,EG,1136073600000,1492732800000,NA
317,Sinuras,مركز سنورس,EG2305,Sinuras,NA,NA,NA,NA,Fayoum,الفيوم,EG23,Egypt,مِصر,EG,1136073600000,1492732800000,NA
318,Sirs Al-Layyana City,قسم مدينة سرس الليانة,EG1710,Sirs Al-Layyana City,NA,NA,NA,NA,Menoufia,المنوفية,EG17,Egypt,مِصر,EG,1136073600000,1492732800000,NA
319,Siwa,مركز سيوة,EG3306,Siwa,NA,NA,NA,NA,Matrouh,مطروح,EG33,Egypt,مِصر,EG,1136073600000,1492732800000,NA
320,Suez ,قسم السويس,EG0401,Suez ,NA,NA,NA,NA,Suez,السويس,EG04,Egypt,مِصر,EG,1136073600000,1492732800000,NA
321,Suhag,قسم اول سوهاج,EG2601,Suhag,NA,NA,NA,NA,Suhag,سوهاج,EG26,Egypt,مِصر,EG,1136073600000,1492732800000,NA
322,Suhag,مركز سوهاج,EG2603,Suhag,NA,NA,NA,NA,Suhag,سوهاج,EG26,Egypt,مِصر,EG,1136073600000,1492732800000,NA
323,Suhag-2,قسم ثان سوهاج,EG2602,Suhag-2,NA,NA,NA,NA,Suhag,سوهاج,EG26,Egypt,مِصر,EG,1136073600000,1492732800000,NA
324,Suhag City,مدينة سوهاج الجديدة,EG2619,Suhag City,NA,NA,NA,NA,Suhag,سوهاج,EG26,Egypt,مِصر,EG,1136073600000,1492732800000,NA
325,Sumusta,مركز سمسطا,EG2208,Sumusta,NA,NA,NA,NA,Beni Suef,بنى سويف,EG22,Egypt,مِصر,EG,1136073600000,1492732800000,NA
326,Taba,قسم طابا,EG3508,Taba,NA,NA,NA,NA,South Sinai,جنوب سيناء,EG35,Egypt,مِصر,EG,1136073600000,1492732800000,NA
327,Tahta,مركز طهطا,EG2614,Tahta,NA,NA,NA,NA,Suhag,سوهاج,EG26,Egypt,مِصر,EG,1136073600000,1492732800000,NA
328,"Tal al-Kabir, al-",مركز التل الكبير,EG1905,"Tal al-Kabir, al-",NA,NA,NA,NA,Ismailia,الإسماعيلية,EG19,Egypt,مِصر,EG,1136073600000,1492732800000,NA
329,Tala,مركز تلا,EG1707,Tala,NA,NA,NA,NA,Menoufia,المنوفية,EG17,Egypt,مِصر,EG,1136073600000,1492732800000,NA
330,Talkha,مركز طلخا,EG1211,Talkha,NA,NA,NA,NA,Dakahlia,الدقهلية,EG12,Egypt,مِصر,EG,1136073600000,1492732800000,NA
331,Tama,مركز طما,EG2613,Tama,NA,NA,NA,NA,Suhag,سوهاج,EG26,Egypt,مِصر,EG,1136073600000,1492732800000,NA
332,Tamy Al-Amdid,مركز تمى الأمديد,EG1216,Tamy Al-Amdid,NA,NA,NA,NA,Dakahlia,الدقهلية,EG12,Egypt,مِصر,EG,1136073600000,1492732800000,NA
333,Tamya,مركز طامية,EG2306,Tamya,NA,NA,NA,NA,Fayoum,الفيوم,EG23,Egypt,مِصر,EG,1136073600000,1492732800000,NA
334,Tanta,مركز طنطا,EG1603,Tanta,NA,NA,NA,NA,Gharbia,الغربية,EG16,Egypt,مِصر,EG,1136073600000,1492732800000,NA
335,Tanta 1,قسم أول طنطا,EG1601,Tanta 1,NA,NA,NA,NA,Gharbia,الغربية,EG16,Egypt,مِصر,EG,1136073600000,1492732800000,NA
336,Tanta 2,قسم ثان طنطا,EG1602,Tanta 2,NA,NA,NA,NA,Gharbia,الغربية,EG16,Egypt,مِصر,EG,1136073600000,1492732800000,NA
337,Tiba police station,مركز شرطة طيبة,EG2903,Tiba police station,NA,NA,NA,NA,Luxor,مدينة الأقصر,EG29,Egypt,مِصر,EG,1136073600000,1492732800000,NA
338,Tukh,مركز طوخ,EG1408,Tukh,NA,NA,NA,NA,Kalyoubia,القليوبية,EG14,Egypt,مِصر,EG,1136073600000,1492732800000,NA
339,Tura,قسم  طره,EG0105,Tura,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
340,Tushaka,مدينة توشكى الجديدة,EG2809,Tushaka,NA,NA,NA,NA,Aswan,أسوان,EG28,Egypt,مِصر,EG,1136073600000,1492732800000,NA
341,Umraniyya,قسم العمرانية,EG2118,Umraniyya,NA,NA,NA,NA,Giza,الجيزة,EG21,Egypt,مِصر,EG,1136073600000,1492732800000,NA
342,Wadi Al-NatrUn,مركز وادى النطرون,EG1814,Wadi Al-NatrUn,NA,NA,NA,NA,Behera,البحيرة,EG18,Egypt,مِصر,EG,1136073600000,1492732800000,NA
343,Waraq,قسم الوراق,EG2117,Waraq,NA,NA,NA,NA,Giza,الجيزة,EG21,Egypt,مِصر,EG,1136073600000,1492732800000,NA
344,Yousef El sadeq,مركز يوسف الصديق,EG2307,Yousef El sadeq,NA,NA,NA,NA,Fayoum,الفيوم,EG23,Egypt,مِصر,EG,1136073600000,1492732800000,NA
345,Zamalik,قسم الزمالك,EG0133,Zamalik,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
346,Zaqaziq,مركز الزقازيق,EG1303,Zaqaziq,NA,NA,NA,NA,Sharkia,الشرقية,EG13,Egypt,مِصر,EG,1136073600000,1492732800000,NA
347,Zaqaziq 1,قسم اول الزقازيق,EG1301,Zaqaziq 1,NA,NA,NA,NA,Sharkia,الشرقية,EG13,Egypt,مِصر,EG,1136073600000,1492732800000,NA
348,Zaqaziq 2,قسم ثان الزقازيق,EG1302,Zaqaziq 2,NA,NA,NA,NA,Sharkia,الشرقية,EG13,Egypt,مِصر,EG,1136073600000,1492732800000,NA
349,Zarqa,مركز الزرقا,EG1107,Zarqa,NA,NA,NA,NA,Damietta,دمياط,EG11,Egypt,مِصر,EG,1136073600000,1492732800000,NA
350,Zawiyya Al-Hamra,قسم الزاوية الحمراء,EG0131,Zawiyya Al-Hamra,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
351,Zemam Out,خارج الزمام,EG0100,Zemam Out,NA,NA,NA,NA,Cairo,القاهرة,EG01,Egypt,مِصر,EG,1136073600000,1492732800000,NA
352,Zemam Out,خارج الزمام,EG0200,Zemam Out,NA,NA,NA,NA,Alexandria,الاسكندرية,EG02,Egypt,مِصر,EG,1136073600000,1492732800000,NA
353,Zemam Out,خارج الزمام,EG1300,Zemam Out,NA,NA,NA,NA,Sharkia,الشرقية,EG13,Egypt,مِصر,EG,1136073600000,1492732800000,NA
354,Zemam Out,خارج الزمام,EG1400,Zemam Out,NA,NA,NA,NA,Kalyoubia,القليوبية,EG14,Egypt,مِصر,EG,1136073600000,1492732800000,NA
355,Zemam Out,خارج الزمام,EG1800,Zemam Out,NA,NA,NA,NA,Behera,البحيرة,EG18,Egypt,مِصر,EG,1136073600000,1492732800000,NA
356,Zemam Out,خارج الزمام,EG2100,Zemam Out,NA,NA,NA,NA,Giza,الجيزة,EG21,Egypt,مِصر,EG,1136073600000,1492732800000,NA
357,Zemam Out,خارج الزمام,EG2200,Zemam Out,NA,NA,NA,NA,Beni Suef,بنى سويف,EG22,Egypt,مِصر,EG,1136073600000,1492732800000,NA
358,Zemam Out,خارج الزمام,EG2300,Zemam Out,NA,NA,NA,NA,Fayoum,الفيوم,EG23,Egypt,مِصر,EG,1136073600000,1492732800000,NA
359,Zemam Out,خارج الزمام,EG2400,Zemam Out,NA,NA,NA,NA,Menia,المنيا,EG24,Egypt,مِصر,EG,1136073600000,1492732800000,NA
360,Zemam Out,خارج الزمام,EG2800,Zemam Out,NA,NA,NA,NA,Aswan,أسوان,EG28,Egypt,مِصر,EG,1136073600000,1492732800000,NA
361,Zemam Out,خارج الزمام,EG2900,Zemam Out,NA,NA,NA,NA,Luxor,مدينة الأقصر,EG29,Egypt,مِصر,EG,1136073600000,1492732800000,NA
362,Zemam Out,صحراء أسيوط,EG2500,Zemam Out,NA,NA,NA,NA,Assiut,أسيوط,EG25,Egypt,مِصر,EG,1136073600000,1492732800000,NA
363,Zemam Out,صحراء سوهاج,EG2600,Zemam Out,NA,NA,NA,NA,Suhag,سوهاج,EG26,Egypt,مِصر,EG,1136073600000,1492732800000,NA
364,Zemam Out,صحراء قنا,EG2700,Zemam Out,NA,NA,NA,NA,Qena,قنا,EG27,Egypt,مِصر,EG,1136073600000,1492732800000,NA
365,Zifta,مركز زفتى,EG1609,Zifta,NA,NA,NA,NA,Gharbia,الغربية,EG16,Egypt,مِصر,EG,1136073600000,1492732800000,NA
