OBJECTID,admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
1077,Vianí,CO25867,Viani,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1078,Victoria,CO17867,NA,NA,NA,Caldas,CO17,Colombia,CO,1514764800000,1586995200000,NA
1079,Vigía del Fuerte,CO05873,Vigia del Fuerte,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
1080,Vijes,CO76869,NA,NA,NA,Valle del Cauca,CO76,Colombia,CO,1514764800000,1586995200000,NA
1081,Villa Caro,CO54871,NA,NA,NA,Norte de Santander,CO54,Colombia,CO,1514764800000,1586995200000,NA
1082,Villa de Leyva,CO15407,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1083,Villa de San Diego de Ubaté,CO25843,Villa de San Diego de Ubate,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1084,Villa del Rosario,CO54874,NA,NA,NA,Norte de Santander,CO54,Colombia,CO,1514764800000,1586995200000,NA
1085,Villa Rica,CO19845,NA,NA,NA,Cauca,CO19,Colombia,CO,1514764800000,1586995200000,NA
1086,Villagarzón,CO86885,Villagarzon,NA,NA,Putumayo,CO86,Colombia,CO,1514764800000,1586995200000,NA
1087,Villagómez,CO25871,Villagomez,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1088,Villahermosa,CO73870,NA,NA,NA,Tolima,CO73,Colombia,CO,1514764800000,1586995200000,NA
1089,Villamaría,CO17873,Villamaria,NA,NA,Caldas,CO17,Colombia,CO,1514764800000,1586995200000,NA
1090,Villanueva,CO13873,NA,NA,NA,Bolívar,CO13,Colombia,CO,1514764800000,1586995200000,NA
1091,Villanueva,CO44874,NA,NA,NA,La Guajira,CO44,Colombia,CO,1514764800000,1586995200000,NA
1092,Villanueva,CO68872,NA,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
1093,Villanueva,CO85440,NA,NA,NA,Casanare,CO85,Colombia,CO,1514764800000,1586995200000,NA
1094,Villapinzón,CO25873,Villapinzon,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1095,Villarrica,CO73873,NA,NA,NA,Tolima,CO73,Colombia,CO,1514764800000,1586995200000,NA
1096,Villavicencio,CO50001,NA,NA,NA,Meta,CO50,Colombia,CO,1514764800000,1586995200000,NA
1097,Villavieja,CO41872,NA,NA,NA,Huila,CO41,Colombia,CO,1514764800000,1586995200000,NA
1098,Villeta,CO25875,NA,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1099,Viotá,CO25878,Viota,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1100,Viracachá,CO15879,Viracacha,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1101,Vistahermosa,CO50711,NA,NA,NA,Meta,CO50,Colombia,CO,1514764800000,1586995200000,NA
1102,Viterbo,CO17877,NA,NA,NA,Caldas,CO17,Colombia,CO,1514764800000,1586995200000,NA
1103,Yacopí,CO25885,Yacopi,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1104,Yacuanquer,CO52885,NA,NA,NA,Nariño,CO52,Colombia,CO,1514764800000,1586995200000,NA
1105,Yaguará,CO41885,Yaguara,NA,NA,Huila,CO41,Colombia,CO,1514764800000,1586995200000,NA
1106,Yalí,CO05885,Yali,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
1107,Yarumal,CO05887,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
1108,Yavaraté,CO97889,Yavarate,NA,NA,Vaupés,CO97,Colombia,CO,1514764800000,1586995200000,NA
1109,Yolombó,CO05890,Yolombo,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
1110,Yondó,CO05893,Yondo,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
1111,Yopal,CO85001,NA,NA,NA,Casanare,CO85,Colombia,CO,1514764800000,1586995200000,NA
1112,Yotoco,CO76890,NA,NA,NA,Valle del Cauca,CO76,Colombia,CO,1514764800000,1586995200000,NA
1113,Yumbo,CO76892,NA,NA,NA,Valle del Cauca,CO76,Colombia,CO,1514764800000,1586995200000,NA
1114,Zambrano,CO13894,NA,NA,NA,Bolívar,CO13,Colombia,CO,1514764800000,1586995200000,NA
1115,Zapatoca,CO68895,NA,NA,NA,Santander,CO68,Colombia,CO,1514764800000,1586995200000,NA
1116,Zapayán,CO47960,Zapayan,NA,NA,Magdalena,CO47,Colombia,CO,1514764800000,1586995200000,NA
1117,Zaragoza,CO05895,NA,NA,NA,Antioquia,CO05,Colombia,CO,1514764800000,1586995200000,NA
1118,Zarzal,CO76895,NA,NA,NA,Valle del Cauca,CO76,Colombia,CO,1514764800000,1586995200000,NA
1119,Zetaquira,CO15897,NA,NA,NA,Boyacá,CO15,Colombia,CO,1514764800000,1586995200000,NA
1120,Zipacón,CO25898,Zipacon,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1121,Zipaquirá,CO25899,Zipaquira,NA,NA,Cundinamarca,CO25,Colombia,CO,1514764800000,1586995200000,NA
1122,Zona Bananera,CO47980,NA,NA,NA,Magdalena,CO47,Colombia,CO,1514764800000,1586995200000,NA
